file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,setAnimationFromUrl/1[java.lang.String],466,2,1,6,5,0,0,1,466,0,0,0,0,0,0,1,0,0,0,0,0,74,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,getScale/0,831,1,1,1,3,1,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,recycleBitmaps/0,266,2,2,1,5,0,0,0,266,0,0,0,0,0,0,0,0,1,0,0,0,5,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,"LottieAnimationView/3[Context,AttributeSet,int]",103,3,1,1,4,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,cancelAnimation/0,836,3,1,2,4,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,"setAnimationFromJson/2[java.lang.String,java.lang.String]",431,3,1,1,3,0,0,2,431,0,0,0,0,0,0,0,0,0,0,0,0,44,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,useExperimentalHardwareAcceleration/1[boolean],305,1,1,1,3,0,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,4,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,setFrame/1[int],852,1,1,1,3,0,0,1,852,0,0,0,0,0,0,0,0,0,0,0,0,14,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,setFontAssetDelegate/1[com.airbnb.lottie.FontAssetDelegate],763,2,1,1,3,0,0,1,763,0,0,0,0,1,0,0,0,0,0,0,0,8,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\LottieAnimationView.java,com.airbnb.lottie.LottieAnimationView,setRepeatCount/1[int],692,1,1,1,3,0,0,1,692,0,0,0,0,0,0,0,0,0,0,0,0,28,1
