Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,cosine,euclidean,l1,l2,manhattan
javaparser-javaparser_3.14.12,18266,30457,2821,25235,410848,15407,758,10556,1164,160,462,46,232,0,2301,428,465,1448,54,0,646,0,8274,142192,14041,1650,1910,242,1736,15280,8760,16191,2224,13246,1041,80,108,1523,67481,82369,156,3273,15,696,191586,620,36,151,485,7,34,10,122,0,127,109,108,22,14,0,109,0,1038,8583,1298,127,190,45,476,530,2964,1572,445,570,15,7,15,213,861,1025,20.197946232935532,103.33666178374992,1.4256869886566808,42.36851883667825,5241.234014994906,23.919901993797424,2.5300624722100196,16.204528584601537,13.256033611091299,0.5626778731247212,1.9947437023448438,0.41841560305146347,3.3643757167575674,0.0,5.6142832206945075,3.679287019508663,3.074020857977483,1.8232668218848647,0.44014798740648636,0.0,3.814131058403041,0.0,32.419461243006836,299.1497716428933,45.45389514142377,5.9350725807003935,7.055968699614192,1.4764507326980378,17.42344118746532,39.117847550242836,90.40141142854168,53.25215710354926,14.400173120212331,30.345366597645018,1.467696599846407,0.4209147400263081,0.6408983269858837,7.834335451646939,50.886045239532976,236.15432507464143,13.4013206162876,22.34556126192223,2.0696991929567132,18.51430667644901,301.4292002934703,11.303741746148203,0.5561261922230374,7.74468085106383,0.8539985326485693,0.11738811445341159,0.338958180484226,0.03374908290535583,0.1702127659574468,0.0,1.6881878209831254,0.31401320616287604,0.34115920763022745,1.062362435803375,0.03961848862802641,0.0,0.4739545121056493,0.0,6.070432868672047,104.32281731474689,10.301540719002201,1.210564930300807,1.4013206162876009,0.17754952311078503,1.2736610418195158,11.210564930300807,6.426999266324285,11.87894350696992,1.631694790902421,9.718268525311812,0.7637564196625092,0.058694057226705794,0.07923697725605282,1.1173881144534117,49.50917094644167,60.43213499633162,55.59356391739516,59.578107183580386,69.36209299379198,59.59711136450019,69.27340681616622
javaparser-javaparser_3.14.13,18277,30469,2826,25249,410882,15416,758,10564,1164,160,462,47,232,0,2301,428,465,1448,54,0,646,0,8275,142243,14044,1650,1911,242,1736,15284,8761,16193,2225,13248,1041,80,108,1523,67518,82386,156,3273,15,696,191586,620,36,151,485,7,34,10,122,0,127,109,108,22,14,0,109,0,1038,8583,1298,127,190,45,476,530,2964,1572,445,570,15,7,15,213,861,1025,20.185406309181865,103.26594163233484,1.424865160994151,42.34269872893425,5237.401531965004,23.905041816415498,2.5282964592450963,16.19431929276375,13.24635185205412,0.5622831424570387,1.9933229394852892,0.4343918162058037,3.3619145696220825,0.0,5.610537545179901,3.6766082390233716,3.07179408811685,1.8223830539361388,0.4398277924334433,0.0,3.811376895069693,0.0,32.39639143674709,298.9496205150866,45.42232803543715,5.930900646784935,7.050904145346365,1.4753835354769795,17.410730926495884,39.09082202733807,90.33539713293247,53.21474354776219,14.38968982938027,30.32497021864788,1.4669113185005236,0.4206120342620925,0.6404354646263297,7.828706450534867,50.8643000517498,235.9897187025567,13.38974358974359,22.32161172161172,2.0703296703296705,18.497435897435896,301.0124542124542,11.293772893772895,0.5553113553113553,7.739194139194139,0.8527472527472527,0.11721611721611722,0.3384615384615385,0.034432234432234435,0.16996336996336997,0.0,1.6857142857142857,0.31355311355311355,0.34065934065934067,1.0608058608058608,0.03956043956043956,0.0,0.47326007326007324,0.0,6.062271062271062,104.207326007326,10.28864468864469,1.2087912087912087,1.4,0.1772893772893773,1.2717948717948717,11.197069597069596,6.418315018315019,11.863003663003663,1.63003663003663,9.705494505494505,0.7626373626373626,0.05860805860805861,0.07912087912087912,1.1157509157509158,49.463736263736266,60.356043956043955,56.00532117065754,58.70391486126948,70.89826428480931,58.88128721652096,70.91410110224248
javaparser-javaparser_3.14.14,18308,30539,2853,25313,411065,15455,758,10591,1167,161,462,49,233,0,2306,428,465,1453,54,0,646,0,8299,142526,14072,1654,1911,242,1737,15299,8769,16223,2227,13270,1043,80,108,1528,67667,83414,156,3273,16,696,191586,620,36,151,485,8,34,12,122,0,127,109,108,22,14,0,109,0,1038,8583,1298,127,190,45,476,530,2964,1572,445,570,15,7,15,213,861,1025,20.160042189511778,103.09760775016127,1.475309221414374,42.314673510135194,5227.854207021548,23.867065592406124,2.5238975012408815,16.16938310192535,13.22521995956158,0.5708269103763358,1.9897842565885355,0.46909409085397824,3.3558571489725457,0.0,5.600956942956602,3.6699368008258073,3.0662482616988287,1.8206612940723435,0.43903035202318635,0.0,3.8045174967106465,0.0,32.33869838280278,298.468548429092,45.34583439191601,5.920901001417759,7.030735208367615,1.4727256312898536,17.379758821666176,39.02484385877085,90.17352397492073,53.13350351119443,14.363661077918213,30.2875799506476,1.4656898133482663,0.41985811645102283,0.6392826806587737,7.81533480237314,50.82199784609558,237.01807471228642,13.363503649635037,22.291240875912408,2.0824817518248175,18.476642335766424,300.04744525547443,11.281021897810218,0.5532846715328467,7.73065693430657,0.8518248175182481,0.11751824817518249,0.3372262773722628,0.03576642335766423,0.17007299270072992,0.0,1.6832116788321168,0.3124087591240876,0.33941605839416056,1.0605839416058394,0.03941605839416058,0.0,0.47153284671532847,0.0,6.057664233576642,104.03357664233576,10.271532846715328,1.2072992700729928,1.3948905109489051,0.17664233576642335,1.2678832116788321,11.167153284671533,6.4007299270072995,11.841605839416058,1.6255474452554743,9.686131386861314,0.7613138686131387,0.058394160583941604,0.07883211678832117,1.1153284671532846,49.39197080291971,60.886131386861315,55.80260990751298,60.585328772329916,71.69643988344103,60.65501076903586,71.58241479792221
javaparser-javaparser_3.14.2,18027,30102,2727,24871,404668,15080,739,10327,1147,161,460,46,233,0,2268,417,457,1422,56,0,635,0,8089,139733,13882,1640,1903,246,1744,14930,8684,16024,2204,13057,1035,78,100,1502,66162,81110,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,13,211,861,1025,20.270549243489615,104.31759396030773,1.3761418377592451,42.56253389644146,5294.7856388291075,24.01428736369982,2.5179943469265926,16.182793411435483,13.396397113833368,0.5716278629855003,1.9589522342881618,0.4229125897774177,3.401855501614414,0.0,5.639325799808017,3.672309598030468,3.053221526084821,1.8373867786764888,0.45142865274187954,0.0,3.808500420995093,0.0,32.41666080803198,301.0070592391326,45.79290433955686,5.996235884549583,7.104529825103429,1.4978443330435682,17.543258890172652,39.2288271509958,91.34199674890769,53.70418410999004,14.465433581953535,30.502283845332204,1.4790314237546198,0.42382114902569396,0.5991390097320498,7.842066464628084,50.805684460587905,237.11961800724725,13.513493253373314,22.565217391304348,2.0442278860569716,18.643928035982007,303.3493253373313,11.304347826086957,0.5539730134932533,7.741379310344827,0.8598200899550225,0.1206896551724138,0.3448275862068966,0.034482758620689655,0.17466266866566715,0.0,1.7001499250374812,0.31259370314842577,0.34257871064467765,1.065967016491754,0.041979010494752625,0.0,0.4760119940029985,0.0,6.063718140929535,104.74737631184408,10.406296851574213,1.2293853073463268,1.4265367316341828,0.18440779610194902,1.3073463268365817,11.191904047976012,6.509745127436282,12.0119940029985,1.6521739130434783,9.787856071964018,0.7758620689655172,0.05847076461769116,0.07496251874062969,1.1259370314842578,49.596701649175415,60.80209895052474,57.265931838337764,59.726973267452166,70.98378309894844,59.67312808817941,70.71455720258456
javaparser-javaparser_3.14.3,18030,30115,2727,24888,404734,15085,739,10330,1148,161,460,46,233,0,2268,417,457,1422,56,0,635,0,8093,139787,13890,1640,1907,246,1744,14930,8689,16028,2204,13060,1035,78,102,1504,66179,81110,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,15,211,861,1025,20.272545994318154,104.3212765211146,1.3761418377592451,42.57937079644314,5294.790352138307,24.018066039897217,2.5179943469265926,16.18669956910369,13.396600938463397,0.5716278629855003,1.9589522342881618,0.4229125897774177,3.401855501614414,0.0,5.639325799808017,3.672309598030468,3.053221526084821,1.8373867786764888,0.45142865274187954,0.0,3.808500420995093,0.0,32.417858134763506,301.0490273222358,45.79696244542778,5.996235884549583,7.10646062956471,1.4978443330435682,17.543258890172652,39.2288271509958,91.34250547345198,53.708457664679045,14.465433581953535,30.5056071904247,1.4790314237546198,0.42382114902569396,0.6330488625519117,7.842903139557236,50.8366426094415,237.11961800724725,13.515742128935532,22.57496251874063,2.0442278860569716,18.656671664167916,303.39880059970017,11.308095952023988,0.5539730134932533,7.743628185907046,0.8605697151424287,0.1206896551724138,0.3448275862068966,0.034482758620689655,0.17466266866566715,0.0,1.7001499250374812,0.31259370314842577,0.34257871064467765,1.065967016491754,0.041979010494752625,0.0,0.4760119940029985,0.0,6.06671664167916,104.78785607196401,10.412293853073463,1.2293853073463268,1.4295352323838082,0.18440779610194902,1.3073463268365817,11.191904047976012,6.513493253373313,12.014992503748125,1.6521739130434783,9.790104947526237,0.7758620689655172,0.05847076461769116,0.07646176911544228,1.1274362818590704,49.60944527736132,60.80209895052474,56.28088179399468,59.70796908653238,71.89281641961233,59.818826808564545,71.80413024198657
javaparser-javaparser_3.14.4,18032,30118,2727,24893,404735,15087,740,10330,1149,161,460,46,233,0,2268,417,457,1422,56,0,635,0,8098,139803,13891,1640,1907,246,1744,14932,8689,16029,2204,13061,1036,78,102,1504,66190,81110,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,15,211,861,1025,20.27143459036125,104.32087217576674,1.3761418377592451,42.578352559139155,5294.790309222317,24.01754699229167,2.5191696031439696,16.18669956910369,13.396580726150216,0.5716278629855003,1.9589522342881618,0.4229125897774177,3.401855501614414,0.0,5.639325799808017,3.672309598030468,3.053221526084821,1.8373867786764888,0.45142865274187954,0.0,3.808500420995093,0.0,32.41735265906542,301.0456465227494,45.7968655915133,5.996235884549583,7.10646062956471,1.4978443330435682,17.543258890172652,39.228437313194966,91.34250547345198,53.708296820400996,14.465433581953535,30.505378720023366,1.4788913055111785,0.42382114902569396,0.6330488625519117,7.842903139557236,50.83125240363253,237.11961800724725,13.517241379310345,22.57721139430285,2.0442278860569716,18.660419790104946,303.39955022488755,11.3095952023988,0.5547226386806596,7.743628185907046,0.861319340329835,0.1206896551724138,0.3448275862068966,0.034482758620689655,0.17466266866566715,0.0,1.7001499250374812,0.31259370314842577,0.34257871064467765,1.065967016491754,0.041979010494752625,0.0,0.4760119940029985,0.0,6.070464767616192,104.79985007496252,10.41304347826087,1.2293853073463268,1.4295352323838082,0.18440779610194902,1.3073463268365817,11.193403298350825,6.513493253373313,12.015742128935532,1.6521739130434783,9.790854572713643,0.7766116941529235,0.05847076461769116,0.07646176911544228,1.1274362818590704,49.617691154422786,60.80209895052474,56.375902698593684,59.3342201951096,72.70366147219055,59.34055492208287,72.69415938173066
javaparser-javaparser_3.14.5,18032,30108,2727,24897,404946,15105,740,10332,1151,161,460,46,233,0,2259,419,457,1416,53,0,637,0,8091,139799,13892,1642,1897,241,1728,14962,8643,15997,2194,13059,1036,78,102,1503,66215,81112,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,15,211,861,1025,20.2714715974541,104.31257134451228,1.3761418377592451,42.57749542761607,5294.783438461539,24.01749407540442,2.5191696031439696,16.18625979798331,13.39704415345368,0.5716278629855003,1.9589522342881618,0.4229125897774177,3.401855501614414,0.0,5.6275766424354945,3.6725901308099322,3.053221526084821,1.815363193981138,0.4440946207110228,0.0,3.808706547423914,0.0,32.41679667613571,301.0177160507776,45.79670320188129,5.996428516701027,7.099517224902432,1.4920295917619535,17.538675111577586,39.23549060795819,91.32751427109012,53.69181394489009,14.453941054659204,30.50654878897209,1.475844586314534,0.42382114902569396,0.6330488625519117,7.842963118865761,50.8253018179695,237.11923644048682,13.517241379310345,22.569715142428784,2.0442278860569716,18.663418290854572,303.55772113943027,11.323088455772114,0.5547226386806596,7.745127436281859,0.8628185907046477,0.1206896551724138,0.3448275862068966,0.034482758620689655,0.17466266866566715,0.0,1.6934032983508245,0.3140929535232384,0.34257871064467765,1.0614692653673163,0.03973013493253373,0.0,0.4775112443778111,0.0,6.065217391304348,104.7968515742129,10.413793103448276,1.2308845577211394,1.422038980509745,0.18065967016491755,1.2953523238380809,11.215892053973013,6.4790104947526235,11.99175412293853,1.6446776611694154,9.78935532233883,0.7766116941529235,0.05847076461769116,0.07646176911544228,1.1266866566716642,49.63643178410795,60.80359820089955,55.951475991384775,59.505257823387815,70.43899657924744,59.540098821740784,70.47067021411378
javaparser-javaparser_3.14.7,18054,30155,2734,24970,405425,15143,747,10359,1157,161,460,46,233,0,2264,421,457,1421,53,0,642,0,8183,140320,13904,1646,1898,241,1729,15065,8671,16046,2195,13102,1040,80,108,1510,66423,81130,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,15,211,861,1025,20.25636733453908,104.23725187150325,1.3774869248320079,42.55535905095485,5290.819752408313,24.005920654930925,2.5190403905057623,16.174006549267624,13.388435314161113,0.5712185895721772,1.9575297370693612,0.42259778706999945,3.3993130525419604,0.0,5.628938151845932,3.6709543790494097,3.050962382483366,1.8318023023262264,0.4437645013422657,0.0,3.809852593998484,0.0,32.434089028152805,300.89933713442525,45.76452096372996,5.9925089855401525,7.094313269394942,1.4909279210013937,17.525613026535382,39.2728388008624,91.26359679522983,53.662364169962466,14.443190893730092,30.499538605789937,1.4775268235685408,0.4250662700818349,0.6472468117065497,7.840705192781778,50.9153414701031,236.9502258665884,13.513473053892216,22.57110778443114,2.0464071856287425,18.690119760479043,303.46182634730536,11.334580838323353,0.5591317365269461,7.75374251497006,0.8660179640718563,0.12050898203592815,0.344311377245509,0.0344311377245509,0.17440119760479042,0.0,1.6946107784431137,0.31511976047904194,0.34206586826347307,1.063622754491018,0.03967065868263473,0.0,0.4805389221556886,0.0,6.125,105.02994011976048,10.407185628742514,1.2320359281437125,1.4206586826347305,0.18038922155688622,1.2941616766467066,11.276197604790418,6.490269461077844,12.010479041916168,1.6429640718562875,9.80688622754491,0.7784431137724551,0.059880239520958084,0.08083832335329341,1.1302395209580838,49.71781437125748,60.72604790419162,55.69175218548081,59.31521601418979,71.31635626504499,59.4482452806284,71.4493855314836
javaparser-javaparser_3.14.8,18054,30165,2734,24984,405516,15153,747,10362,1157,161,460,46,233,0,2264,421,457,1421,53,0,642,0,8193,140464,13907,1646,1898,241,1729,15067,8711,16056,2195,13112,1040,80,108,1511,66440,81130,154,3273,14,696,191586,620,35,147,485,7,29,10,122,0,127,107,106,22,14,0,107,0,1027,8583,1298,127,190,45,476,530,2964,1572,441,570,15,7,15,211,861,1025,20.25636733453908,104.23681532323386,1.3774869248320079,42.599398982246825,5290.817008254344,24.00706319127381,2.5190403905057623,16.175499392479715,13.388435314161113,0.5712185895721772,1.9575297370693612,0.42259778706999945,3.3993130525419604,0.0,5.628938151845932,3.6709543790494097,3.050962382483366,1.8318023023262264,0.4437645013422657,0.0,3.809852593998484,0.0,32.4379852026492,301.1183134511124,45.764967394012714,5.9925089855401525,7.094313269394942,1.4909279210013937,17.525613026535382,39.27296174938752,91.29231748464035,53.663897633885455,14.443190893730092,30.50277772175782,1.4775268235685408,0.4250662700818349,0.6472468117065497,7.840644946710812,50.91897797100778,236.9502258665884,13.513473053892216,22.57859281437126,2.0464071856287425,18.70059880239521,303.52994011976045,11.342065868263473,0.5591317365269461,7.755988023952096,0.8660179640718563,0.12050898203592815,0.344311377245509,0.0344311377245509,0.17440119760479042,0.0,1.6946107784431137,0.31511976047904194,0.34206586826347307,1.063622754491018,0.03967065868263473,0.0,0.4805389221556886,0.0,6.13248502994012,105.1377245508982,10.409431137724551,1.2320359281437125,1.4206586826347305,0.18038922155688622,1.2941616766467066,11.277694610778443,6.520209580838324,12.017964071856287,1.6429640718562875,9.81437125748503,0.7784431137724551,0.059880239520958084,0.08083832335329341,1.1309880239520957,49.73053892215569,60.72604790419162,55.71392372988723,60.41745850753833,71.40820980615734,60.3477765108324,71.39237298872418
jenkinsci-jenkins_2.185,16725,19446,3954,26596,99413,10898,1302,8493,1203,744,45,294,235,210,3054,1129,975,1768,117,0,1546,0,7169,153913,6834,1547,1634,1160,759,21581,6453,17067,2736,14696,1498,630,1386,236,136640,302810,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025,12.554339426719782,25.765101045704302,3.8525840750052103,28.067169358013455,506.3949043381599,11.201841068860547,4.7530962230881215,9.470350553493766,1.9582552781137317,1.4036140794810452,0.3456988763095118,0.7702164648212928,1.0065152034831664,0.7657801622800776,3.1768196395933197,1.8464537606412283,1.3436538039578994,2.2552771457554415,0.5471279955274452,0.0,2.118782133143251,0.0,11.775897840227456,166.2793518004327,11.754083404957493,3.04027908246664,3.5268288400637093,2.2369548861840887,1.9569928633838283,51.60458135135598,14.254999275499994,20.709481059121995,5.023875167529231,17.531416216275236,1.4070552979609734,1.2905586745422137,2.6242671491019705,1.1158603252494017,103.09427412409674,401.8742199406755,10.874512353706113,12.64369310793238,2.5708712613784135,17.2925877763329,64.63784135240572,7.085825747724317,0.846553966189857,5.522106631989597,0.782184655396619,0.4837451235370611,0.029258777633289986,0.19115734720416125,0.1527958387516255,0.13654096228868662,1.9856957087126137,0.7340702210663199,0.6339401820546163,1.1495448634590377,0.07607282184655396,0.0,1.0052015604681404,0.0,4.661248374512354,100.07347204161249,4.443433029908973,1.005851755526658,1.0624187256176854,0.7542262678803641,0.49349804941482445,14.03185955786736,4.195708712613784,11.096879063719117,1.7789336801040312,9.555266579973992,0.9739921976592978,0.4096228868660598,0.9011703511053316,0.15344603381014305,88.84265279583875,196.88556566970092,93.41528410556177,94.06477740527426,96.30791713229604,94.1020277562872,96.26875650687222
jenkinsci-jenkins_2.186,16771,19496,3963,26653,99429,10927,1305,8515,1208,744,45,294,235,210,3063,1135,979,1773,117,0,1551,0,7183,154483,6847,1557,1637,1162,759,21673,6458,17132,2741,14758,1502,630,1394,249,136949,302813,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025,12.543559808004535,25.74081438630714,3.8509002499012626,28.065728329262072,505.90825131806815,11.191754878654159,4.748879378102414,9.462785534408,1.957509828563956,1.402408477793145,0.3453644021644466,0.7695120523020561,1.005556924336819,0.7650575987730016,3.176084101299743,1.847960106563389,1.342376160503878,2.255595068077479,0.5466051111878104,0.0,2.119166570292391,0.0,11.766261948140805,166.2185812694549,11.745026071726148,3.0442445029229606,3.523577309647617,2.23487516011498,1.9552068643842826,51.58400436562072,14.243018548400034,20.72729144552468,5.023163349556039,17.561027866350283,1.4059273822912206,1.2894275318016206,2.6251749833422275,1.1551032271110246,103.02610954797072,401.57549242770807,10.883192731992214,12.651524983776769,2.5717066839714473,17.295911745619726,64.5223880597015,7.09085009733939,0.8468526930564568,5.525632706035042,0.7839065541855937,0.4828033744321869,0.029201817001946788,0.190785204412719,0.15249837767683322,0.136275146009085,1.9876703439325114,0.736534717715769,0.6353017521090201,1.1505515898767034,0.07592472420506165,0.0,1.0064892926670992,0.0,4.661258922777417,100.2485399091499,4.443218689162881,1.0103828682673588,1.0622972096041532,0.754055807916937,0.4925373134328358,14.064243997404283,4.190785204412719,11.117456197274498,1.7787151200519142,9.576898118105127,0.9746917585983128,0.408825438027255,0.9046073977936405,0.16158338741077222,88.87021414665801,196.5042180402336,93.52751272720326,94.13593512708098,96.29693305443328,94.14930704795745,96.29167979980326
jenkinsci-jenkins_2.187,16772,19496,3963,26654,99427,10927,1305,8515,1208,744,45,294,235,210,3063,1135,979,1773,117,0,1550,0,7184,154484,6847,1557,1637,1162,759,21674,6456,17132,2741,14758,1502,630,1394,249,136948,302813,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,22,61,26,1006,1025,12.543954089245332,25.74081438630714,3.8509002499012626,28.066218911843492,505.9081166027243,11.191754878654159,4.748879378102414,9.462785534408,1.957509828563956,1.402408477793145,0.3453644021644466,0.7695120523020561,1.005556924336819,0.7650575987730016,3.176084101299743,1.847960106563389,1.342376160503878,2.255595068077479,0.5466051111878104,0.0,2.119015244934731,0.0,11.766584151379837,166.21882055338932,11.745026071726148,3.0442445029229606,3.523577309647617,2.23487516011498,1.9552068643842826,51.58397208226581,14.24294470353394,20.72729144552468,5.023163349556039,17.561027866350283,1.4059273822912206,1.2894275318016206,2.6251749833422275,1.1551032271110246,103.02548790245119,401.57549242770807,10.883841661258923,12.651524983776769,2.5717066839714473,17.296560674886436,64.52109020116808,7.09085009733939,0.8468526930564568,5.525632706035042,0.7839065541855937,0.4828033744321869,0.029201817001946788,0.190785204412719,0.15249837767683322,0.136275146009085,1.9876703439325114,0.736534717715769,0.6353017521090201,1.1505515898767034,0.07592472420506165,0.0,1.0058403634003894,0.0,4.661907852044127,100.24918883841661,4.443218689162881,1.0103828682673588,1.0622972096041532,0.754055807916937,0.4925373134328358,14.064892926670993,4.189487345879299,11.117456197274498,1.7787151200519142,9.576898118105127,0.9746917585983128,0.408825438027255,0.9046073977936405,0.16158338741077222,88.8695652173913,196.5042180402336,93.55903225498345,94.10632587371175,96.30266387766603,94.12447348061549,96.29979846604967
jenkinsci-jenkins_2.189,16819,19522,3978,26750,99398,10941,1306,8530,1208,744,45,294,235,210,3070,1139,984,1775,117,0,1552,0,7206,154830,6852,1562,1640,1162,764,21702,6483,17160,2759,14785,1508,629,1404,252,137174,302817,137,368,103,306,11173,150,137,147,30,17,8,13,17,10,39,31,18,30,10,0,34,0,192,2117,203,55,63,35,32,1542,262,226,61,215,10,21,61,26,1006,1025,12.545924725102603,25.737236412035422,3.880135368176725,28.115264588042077,505.15446024906134,11.18120080632675,4.742872241350612,9.459059805199688,1.952395326457631,1.400805715561235,0.34491994301708007,0.7685758181002191,1.004283463093237,0.7640973503440766,3.173699919489214,1.8470165749700307,1.3421468687197295,2.253345313573031,0.5459102572347926,0.0,2.1168838125039113,0.0,11.773132237780441,166.40076924954826,11.731443085959796,3.0480620005482675,3.519851049314402,2.2247512033325765,1.9554963120865596,51.52488611368913,14.229966754023462,20.733776644362834,5.0159129376466876,17.572956182919935,1.4091930581142342,1.277272860587644,2.664793010124808,1.1675938145004623,102.97295184974469,401.1780910612145,10.886084142394822,12.635598705501618,2.574757281553398,17.313915857605178,64.33527508090614,7.081553398058253,0.8453074433656957,5.5210355987055015,0.7818770226537217,0.4815533980582524,0.02912621359223301,0.19029126213592232,0.15210355987055016,0.13592233009708737,1.9870550161812297,0.7372168284789644,0.6368932038834951,1.1488673139158576,0.07572815533980583,0.0,1.0045307443365696,0.0,4.6640776699029125,100.2135922330097,4.43495145631068,1.0110032362459547,1.0614886731391586,0.7521035598705501,0.49449838187702266,14.046601941747573,4.196116504854369,11.106796116504855,1.7857605177993527,9.56957928802589,0.976051779935275,0.4071197411003236,0.9087378640776699,0.16310679611650486,88.78576051779935,195.99805825242717,93.47163720068387,94.15265002817654,96.31651336714519,94.20709284888773,96.32415446478889
