project_name,version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
jhy-jsoup,5.0.0,4621,7355,883,8307,26829,3688,996,2275,809,248,0,20,79,65,2730,1729,744,1839,9,0,1896,0,2953,57089,2241,350,793,320,322,3939,2082,8008,640,6855,470,462,241,0,32276,19934
jhy-jsoup,5.0.1,4628,7371,885,8318,27003,3696,1003,2276,813,248,0,20,79,65,2739,1738,744,1847,9,0,1905,0,2963,57190,2249,351,793,320,322,3940,2090,8023,638,6870,471,462,241,0,32315,19951
jhy-jsoup,5.0.2,4628,7371,885,8318,27003,3696,1003,2276,813,248,0,20,79,65,2739,1738,744,1847,9,0,1905,0,2963,57189,2248,351,793,320,322,3940,2090,8023,638,6870,471,462,241,0,32315,19951
jhy-jsoup,5.0.3,4628,7370,885,8318,27003,3696,1003,2276,813,248,0,20,79,65,2739,1738,744,1847,9,0,1905,0,2962,57186,2247,351,793,320,322,3940,2090,8023,638,6870,471,462,241,0,32315,19951
jhy-jsoup,5.1.0,4723,7389,905,8515,26863,3727,1000,2307,804,248,0,20,79,65,2754,1728,744,1860,10,0,1911,0,3003,57866,2245,353,787,323,321,4051,2135,8065,639,6915,482,460,246,0,32605,21000
jhy-jsoup,5.1.1,4726,7397,905,8518,26863,3727,1000,2307,804,248,0,20,79,66,2754,1728,744,1860,10,0,1911,0,3005,57902,2246,353,790,324,321,4053,2135,8069,639,6919,482,461,246,0,32610,21000
jhy-jsoup,5.2.0,4727,7395,905,8519,26863,3727,1000,2307,804,248,0,20,79,65,2754,1728,744,1860,10,0,1911,0,3005,57890,2246,353,790,323,321,4051,2135,8069,639,6919,482,460,246,0,32609,21000
jhy-jsoup,5.4.0,4805,7547,915,8692,27007,3783,1029,2352,814,249,0,20,79,68,2786,1744,744,1892,10,0,1932,0,3081,58714,2313,363,817,336,323,4138,2170,8185,644,7010,499,467,245,0,33195,21104
jhy-jsoup,5.5.0,4803,7538,915,8680,27036,3788,1034,2353,815,249,0,20,79,68,2788,1747,744,1894,10,0,1933,0,3076,58806,2312,364,817,334,321,4142,2172,8187,643,7014,499,476,247,0,33253,21120
jhy-jsoup,5.5.1,4803,7539,915,8680,27036,3788,1034,2353,815,249,0,20,79,68,2788,1747,744,1894,10,0,1933,0,3076,58808,2312,364,817,334,321,4142,2172,8187,643,7014,499,476,247,0,33253,21120
jhy-jsoup,2.20,5980,5167,1052,8691,19230,3850,608,1519,541,138,9,210,103,0,1036,198,39,775,1,0,762,0,2197,72949,1921,181,57,76,54,24499,862,4186,290,4188,115,121,655,367,35543,105132
jhy-jsoup,2.21,6117,5283,1062,8968,19417,3927,616,1534,569,145,9,225,109,0,1042,205,39,771,1,0,758,0,2241,74151,1965,189,62,77,53,25109,864,4265,299,4268,121,116,665,392,36183,108241
jhy-jsoup,2.22.1,6380,5531,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77458,2062,195,62,84,54,26066,903,4446,308,4439,124,119,725,409,37877,117728
jhy-jsoup,2.22,6380,5532,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77459,2062,195,62,84,55,26066,903,4447,308,4440,124,119,725,409,37872,117728
jhy-jsoup,2.23.1,6485,5534,1160,9454,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79314,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,426,39058,121964
jhy-jsoup,2.23.2,6479,5536,1160,9444,21397,4163,645,1684,594,136,9,276,139,0,1097,217,70,834,2,0,812,0,2261,79324,2111,190,65,86,56,26206,907,4496,304,4476,122,122,739,427,39041,121964
jhy-jsoup,2.23,6484,5534,1160,9453,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79313,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,425,39056,121964
jhy-jsoup,2.24,6232,5129,1133,8587,18371,3964,638,1616,534,126,9,274,132,0,1057,211,68,795,2,0,780,0,2014,68734,1955,174,62,85,43,19721,904,3992,299,4062,113,118,705,390,36971,122791
jhy-jsoup,2.8,3575,3374,604,4901,15983,2481,459,951,291,83,0,167,17,0,678,229,16,376,13,0,475,0,962,43847,1063,165,42,46,25,13158,846,2534,210,2588,56,103,390,72,21588,63564
jhy-jsoup,2.9,3607,3505,622,5226,16513,2577,484,984,300,83,0,176,16,0,700,238,18,392,13,0,494,0,1205,45324,1122,160,44,49,25,13507,880,2611,213,2666,63,101,400,98,22416,64815
jhy-jsoup,2.0.21,11966,10918,2307,13747,47374,6808,1012,5371,713,126,0,263,93,2,1499,751,151,1131,14,0,1101,0,6065,103705,4212,565,804,376,614,22978,1646,6110,880,5310,736,478,905,224,62799,137469
jhy-jsoup,2.1.0,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560
jhy-jsoup,2.1.1,12351,11391,2397,14301,48412,7056,1049,5573,751,126,0,263,93,2,1538,770,156,1166,13,0,1128,0,6375,107700,4340,607,838,398,633,24302,1735,6327,894,5503,768,386,944,408,65087,137572
jhy-jsoup,2.1.2,12662,11588,2438,14640,48911,7159,1068,5648,777,126,0,263,95,2,1583,805,159,1206,13,0,1172,0,6643,110468,4440,612,854,398,641,25179,1703,6448,912,5617,780,394,969,416,66102,137641
jhy-jsoup,2.1.3,12995,11912,2481,15151,49524,7314,1100,5758,809,127,0,263,99,2,1624,833,160,1236,13,0,1207,0,6767,114274,4602,628,885,402,658,26535,1730,6653,944,5795,810,399,981,433,67679,137698
jhy-jsoup,2.2.0,13386,12249,2529,15731,50205,7494,1136,5884,850,128,0,263,99,2,1666,857,166,1270,13,0,1243,0,6944,118367,4751,649,901,404,682,27807,1763,6821,979,5958,839,411,1047,481,69659,137764
jhy-jsoup,2.3.0,13712,12636,2575,16287,53105,7726,1185,6027,864,128,0,263,99,2,1708,882,167,1303,13,0,1290,0,7304,122890,4911,667,920,414,695,28854,1868,7099,932,6206,860,424,1103,554,70061,137868
jhy-jsoup,2.3.1,13796,12709,2589,16386,53183,7771,1189,6060,868,133,0,263,99,2,1715,886,167,1310,13,0,1296,0,7323,123940,4934,671,928,414,703,29200,1877,7137,936,6243,866,424,1111,558,70570,137876
jhy-jsoup,2.3.2,15367,14020,2801,18280,58418,8539,1298,6632,990,145,1,287,103,4,1932,1007,170,1518,17,0,1504,0,8072,140367,5402,734,1029,409,800,35522,2069,7941,1044,6963,945,464,1181,726,78605,147013
jhy-jsoup,2.3.3,16831,14995,3049,19966,59775,9238,1381,7222,1065,149,2,290,103,4,2119,1142,166,1700,17,0,1687,0,8771,154567,5773,744,1108,350,858,41083,2226,8484,1178,7469,1040,487,1227,837,85940,149031
jhy-jsoup,1.17.2,11031,15619,1683,18509,84143,9888,2234,7130,1059,407,0,140,424,43,4283,1739,509,3341,34,0,2685,0,6220,185923,5877,668,1406,572,1316,7666,10678,16791,2571,13122,813,990,1033,0,82307,78030
jhy-jsoup,1.18.0,13187,24340,1984,22781,166025,14584,3578,10295,1334,562,0,145,661,49,5630,2593,899,4067,31,0,3569,0,6994,276008,9702,882,2999,679,3557,9197,16239,23260,4375,16151,1047,1120,1205,0,103357,81784
jhy-jsoup,1.19.0,13576,24906,2041,23333,170024,14952,3698,10591,1358,573,0,154,688,49,5739,2648,910,4148,31,0,3635,0,7180,287283,9973,896,3058,691,3628,9429,16442,23786,4471,16516,1072,1171,1246,0,106136,87135
jhy-jsoup,1.20.0,9755,10199,1487,15810,30096,6685,951,4799,858,261,0,142,213,46,3512,1099,306,2941,31,0,2186,0,5589,123146,2764,564,695,551,395,7372,7740,13487,1430,11935,635,958,932,0,71151,78696
jhy-jsoup,1.21.0,10027,10479,1523,16423,30873,6889,988,4927,887,264,0,142,212,50,3612,1125,312,3034,31,0,2267,0,5940,127057,2817,573,717,573,411,7601,7977,13884,1494,12272,649,987,964,0,72842,81885
jhy-jsoup,1.21.1,10041,10494,1525,16438,30884,6896,988,4932,888,264,0,142,212,50,3618,1126,312,3040,31,0,2270,0,5940,127169,2826,573,722,575,411,7605,7978,13897,1494,12285,651,988,965,0,72926,81901
jhy-jsoup,1.22.0,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131885,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74742,82862
jhy-jsoup,1.22.1,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131894,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74743,82862
jhy-jsoup,1.22.2,10309,10621,1545,17068,31131,6993,995,4988,914,265,0,143,206,50,3736,1135,314,3154,33,0,2342,0,6158,132006,2828,592,714,599,411,7991,8410,14281,1566,12673,647,1044,1002,0,74827,82878
jhy-jsoup,1.23.0,10483,10732,1581,17328,31213,7064,1003,5041,926,266,0,143,207,47,3799,1147,317,3210,33,0,2382,0,6197,133969,2841,605,722,603,412,8055,8615,14583,1595,12942,653,1066,1021,0,76192,82952
jhy-jsoup,4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455
jhy-jsoup,4.5.0,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479
jhy-jsoup,4.5.1,4478,7875,1972,7013,73456,4230,688,2589,233,266,0,12,100,16,10272,2962,3012,399,26,0,2905,0,3329,73886,1458,513,802,510,637,5367,14970,18010,2130,16079,259,269,1121,0,63943,38482
jhy-jsoup,4.5.2,4481,7910,1972,7046,73542,4240,693,2593,239,266,0,12,100,16,10274,2963,3012,401,26,0,2906,0,3342,74267,1468,519,806,512,646,5364,14989,18037,2137,16102,259,270,1124,0,64085,38482
jhy-jsoup,5.0.0,4820,8324,2225,7552,80767,4453,734,2738,251,270,0,11,98,16,10460,3011,3050,435,26,0,2961,0,3639,78575,1530,548,855,541,674,5938,15673,18815,2224,16701,284,276,1282,0,68826,41578
jhy-jsoup,5.1.0,4852,8452,2235,7631,81694,4523,767,2773,255,278,0,11,98,16,10476,3015,3050,439,26,0,2965,0,3716,79205,1557,561,873,538,678,5973,15745,18944,2251,16794,289,276,1287,0,69081,43629
jhy-jsoup,5.2.0,4846,8449,2234,7665,82254,4535,770,2778,255,284,0,11,98,16,10489,3027,3052,450,26,0,2980,0,3734,79305,1569,564,878,539,684,5980,15748,18957,2228,16818,287,276,1287,0,69125,43629
jhy-jsoup,5.3.0,4907,8580,2264,7796,84150,4602,797,2823,265,284,0,11,100,16,10534,3042,3053,464,26,0,2994,0,3836,80851,1607,582,904,548,710,6028,15908,19152,2251,16967,293,276,1309,0,70308,43652
jhy-jsoup,5.3.1,4908,8581,2264,7797,84174,4603,797,2824,265,284,0,11,100,16,10534,3042,3053,464,26,0,2994,0,3837,80858,1607,582,904,548,710,6028,15906,19154,2252,16969,293,276,1309,0,70309,43652
jhy-jsoup,5.4.0,4913,8589,2264,7817,84270,4606,798,2826,266,284,0,11,100,16,10534,3042,3053,464,26,0,2994,0,3842,80905,1610,585,906,548,712,6051,15929,19165,2250,16981,294,276,1309,0,70357,43652
jhy-jsoup,2.185,16725,19446,3954,26596,99413,10898,1302,8493,1203,744,45,294,235,210,3054,1129,975,1768,117,0,1546,0,7169,153913,6834,1547,1634,1160,759,21581,6453,17067,2736,14696,1498,630,1386,236,136640,302810
jhy-jsoup,2.186,16771,19496,3963,26653,99429,10927,1305,8515,1208,744,45,294,235,210,3063,1135,979,1773,117,0,1551,0,7183,154483,6847,1557,1637,1162,759,21673,6458,17132,2741,14758,1502,630,1394,249,136949,302813
jhy-jsoup,2.187,16772,19496,3963,26654,99427,10927,1305,8515,1208,744,45,294,235,210,3063,1135,979,1773,117,0,1550,0,7184,154484,6847,1557,1637,1162,759,21674,6456,17132,2741,14758,1502,630,1394,249,136948,302813
jhy-jsoup,2.189,16819,19522,3978,26750,99398,10941,1306,8530,1208,744,45,294,235,210,3070,1139,984,1775,117,0,1552,0,7206,154830,6852,1562,1640,1162,764,21702,6483,17160,2759,14785,1508,629,1404,252,137174,302817
jhy-jsoup,2.190,16830,19538,3982,26760,99468,10947,1306,8535,1209,744,45,294,235,210,3071,1139,985,1775,117,0,1552,0,7202,154922,6856,1563,1642,1163,767,21713,6494,17170,2765,14796,1510,629,1406,253,137245,302818
jhy-jsoup,2.191,16831,19533,3982,26762,99468,10947,1306,8535,1209,744,45,294,235,210,3074,1142,985,1778,117,0,1555,0,7204,154935,6856,1563,1641,1163,767,21716,6498,17174,2765,14800,1510,629,1406,253,137263,302818
jhy-jsoup,2.192,16841,19540,3983,26794,99461,10952,1306,8539,1210,744,45,294,235,210,3075,1142,986,1778,117,0,1555,0,7204,155031,6855,1563,1640,1166,767,21739,6498,17194,2771,14816,1512,629,1406,253,137352,302819
jhy-jsoup,2.193,16841,19540,3983,26791,99461,10952,1306,8539,1210,744,45,294,235,210,3075,1142,986,1778,117,0,1555,0,7204,155030,6855,1563,1640,1166,767,21739,6494,17192,2771,14814,1512,629,1406,253,137357,302819
jhy-jsoup,2.194,16854,19548,3984,26824,99461,10958,1306,8541,1214,744,45,294,235,210,3076,1142,987,1778,117,0,1555,0,7212,155041,6857,1565,1640,1166,766,21751,6503,17210,2771,14828,1513,629,1406,253,137403,302820
jhy-jsoup,2.195,16854,19548,3984,26836,99461,10958,1306,8541,1214,744,45,294,235,210,3076,1142,987,1778,117,0,1555,0,7239,155051,6857,1565,1640,1166,766,21748,6503,17209,2770,14827,1513,629,1406,253,137403,302820
jhy-jsoup,1.6.1,409,1520,143,1257,12765,959,80,708,65,15,0,4,1,0,113,29,0,94,1,0,34,0,773,10031,552,131,106,16,53,4459,2677,1327,77,1168,50,0,59,0,5664,5205
jhy-jsoup,1.6.2,477,1610,153,1392,14316,1025,89,763,65,23,0,5,1,0,115,31,0,91,6,0,37,0,850,10591,583,137,116,16,53,4583,2717,1426,79,1266,53,3,60,0,6282,6233
jhy-jsoup,1.6.3,490,1655,154,1442,14607,1042,91,775,67,23,0,5,1,0,113,29,0,89,6,0,35,0,868,8658,592,141,123,17,53,2502,610,1481,86,1309,53,3,60,0,6393,6234
jhy-jsoup,1.7.1,503,1710,162,1474,15260,1082,94,812,67,23,0,5,1,0,118,30,0,94,6,0,36,0,905,8966,610,146,129,17,55,2626,618,1547,106,1375,51,3,60,0,6651,6236
jhy-jsoup,1.7.2,536,1800,184,1557,16049,1129,99,855,67,25,0,5,2,0,122,33,0,98,6,0,38,0,985,9719,618,152,131,21,65,3003,746,1650,122,1469,50,4,74,0,7023,6237
jhy-jsoup,1.7.3,567,1885,188,1634,16952,1177,100,900,69,26,0,5,3,0,138,44,1,112,6,0,50,0,1030,10144,638,161,135,26,72,3152,789,1781,130,1580,60,4,74,0,7399,6239
jhy-jsoup,1.8.2,605,2094,193,1825,19986,1260,112,956,77,30,0,6,16,0,168,63,3,134,7,0,72,0,1163,11582,676,177,177,29,84,3617,947,2087,185,1862,75,6,75,0,8382,6289
jhy-jsoup,1.8.3,618,2125,195,1873,20901,1285,115,949,76,33,0,6,16,0,169,64,3,135,7,0,73,0,1206,11823,681,177,186,29,85,3773,976,2132,188,1905,74,6,75,0,8562,6291
jhy-jsoup,1.9.1,628,2168,199,1902,22206,1319,116,978,77,33,0,6,16,0,171,66,3,137,7,0,74,0,1248,12231,678,180,198,34,82,3900,1012,2216,182,1982,74,6,75,0,8766,6308
jhy-jsoup,1.9.2,633,2181,199,1920,22489,1328,118,985,79,33,0,6,16,0,170,64,3,137,7,0,73,0,1265,12296,680,180,200,33,83,3934,1017,2233,185,1995,70,6,75,0,8777,6308
mockito-mockito,1.1.1,13675,27066,3097,23667,117111,13332,1528,10868,1235,390,0,98,34,75,6074,2429,968,4222,204,0,3305,0,5068,206141,9264,1831,2158,1035,1396,13948,9834,22247,2838,17605,1413,368,1468,0,99956,81111
mockito-mockito,1.1.2,13930,27294,3120,24140,117459,13488,1530,10990,1248,391,0,99,41,75,6109,2417,980,4264,200,0,3334,0,5235,208192,9317,1860,2185,1106,1399,14129,10091,22551,2933,17931,1438,373,1474,0,101880,82211
mockito-mockito,1.1.3,13974,27385,3128,24221,118054,13522,1549,11006,1263,392,0,99,41,75,6117,2423,984,4267,201,0,3339,0,5311,208626,9336,1864,2189,1112,1404,14179,10112,22591,2940,17969,1443,377,1475,0,102245,82215
mockito-mockito,1.1.4,13975,27391,3128,24209,118196,13524,1551,11010,1262,392,0,99,41,73,6122,2430,984,4272,201,0,3344,0,5319,208676,9335,1865,2189,1112,1404,14181,10133,22600,2937,17976,1444,377,1475,0,102425,82215
mockito-mockito,1.2.0,14345,28032,3194,24958,119489,13964,1589,11303,1340,433,0,115,41,75,6317,2509,1027,4410,212,0,3445,0,5441,212546,9574,1902,2229,1139,1417,14600,10215,23160,2993,18467,1491,377,1486,0,104836,86341
mockito-mockito,1.2.1,14346,28032,3197,24954,119489,13964,1589,11303,1340,433,0,115,41,75,6317,2509,1027,4410,212,0,3445,0,5441,212559,9574,1902,2229,1139,1417,14600,10215,23160,2993,18467,1491,377,1487,0,104841,86341
mockito-mockito,1.2.2,14420,28156,3211,25105,120059,14006,1621,11320,1360,434,0,115,41,75,6324,2519,1031,4411,213,0,3451,0,5552,213363,9604,1917,2239,1148,1427,14710,10241,23287,3014,18573,1504,385,1493,0,105454,86348
mockito-mockito,1.2.3,13993,28568,2814,25108,123998,14092,1694,11328,1436,437,0,115,41,73,6399,2595,1023,4495,213,0,3526,0,5700,212985,9758,1925,2323,1156,1761,14835,11410,23646,4092,18394,1506,386,1493,0,105071,86347
mockito-mockito,2.0.0,18412,37991,3409,36049,175982,18343,2447,14446,2045,509,24,132,40,74,8555,3505,1430,6169,303,0,5336,0,10180,278581,12977,2663,2942,1683,2364,19423,15225,33206,5334,26178,2105,376,1743,651,138622,91214
mockito-mockito,2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267
mockito-mockito,3.11.4,25267,45505,4742,50195,242489,22335,4346,17001,3238,833,55,356,125,169,7863,3295,2240,4409,492,0,5768,0,39419,406693,14737,5201,4258,2266,3138,46629,56194,41184,9571,33241,2215,986,2172,1002,191725,204618
mockito-mockito,3.2.1,19845,36640,3896,39482,179293,17786,3506,13747,2422,666,21,297,95,140,6412,2720,1925,3598,381,0,4809,0,27665,322200,12319,4064,3513,1746,2577,31769,35383,31876,7267,25686,1740,786,1854,430,149587,174130
mockito-mockito,3.2,19845,36640,3896,39482,179293,17786,3506,13747,2422,666,21,297,95,140,6412,2720,1925,3598,381,0,4809,0,27665,322202,12319,4064,3513,1746,2577,31769,35383,31876,7267,25686,1740,786,1854,430,149587,174130
mockito-mockito,3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139
mockito-mockito,3.4,21509,39127,4217,42393,195359,19024,3700,14607,2635,738,25,327,111,140,6860,2876,2026,3836,427,0,5138,0,31026,345478,13117,4373,3816,1878,2779,34339,42025,34959,7833,27916,1882,912,1976,497,159957,191701
mockito-mockito,3.5,21649,39500,4264,42711,198824,19202,3726,14745,2662,742,25,329,111,143,6906,2875,2018,3868,438,0,5155,0,31385,348635,13203,4402,3848,1913,2786,34904,43047,35259,7883,28134,1898,915,1987,503,161165,192740
mockito-mockito,3.6,22082,40465,4304,43768,204669,19709,3823,15096,2777,739,37,330,116,135,7150,2948,2102,3982,458,0,5295,0,31999,357810,13533,4499,3939,1970,2845,36690,43386,36121,8092,28866,1939,928,2036,648,165588,192877
mockito-mockito,3.7,22217,40639,4313,44048,206091,19810,3851,15173,2799,739,37,333,116,135,7166,2963,2099,4002,460,0,5302,0,32156,358867,13588,4525,3963,1972,2855,36810,43478,36245,8120,28970,1953,928,2035,655,166481,192897
mockito-mockito,3.8,22637,41303,4368,44984,210677,20160,3908,15428,2847,773,39,342,118,146,7282,3017,2120,4067,486,0,5384,0,32656,366007,13723,4644,3978,2034,2907,38043,44506,36982,8335,29599,2002,938,2059,719,171612,194973
mockito-mockito,3.9,22637,41303,4368,44984,210677,20160,3908,15428,2847,773,39,342,118,146,7282,3017,2120,4067,486,0,5384,0,32656,366007,13723,4644,3978,2034,2907,38043,44506,36982,8335,29599,2002,938,2059,719,171612,194973
mockito-mockito,2.6.1,1621,2246,230,2025,3786,1146,118,833,161,10,0,3,5,6,560,54,41,476,3,0,404,0,549,12200,703,178,241,18,162,861,1272,1922,601,1442,151,50,7,0,7305,7344
mockito-mockito,2.7.0,1619,2248,231,2018,3781,1142,118,827,162,10,0,3,5,6,559,54,40,477,3,0,403,0,545,12169,704,179,242,18,163,864,1265,1922,601,1445,156,49,7,0,7290,7345
mockito-mockito,3.0.0,1616,2459,240,2090,4056,1204,128,887,161,13,0,3,5,6,612,56,41,525,4,0,424,0,560,12662,772,183,322,17,180,653,1260,2112,615,1560,158,49,7,0,7578,7348
mockito-mockito,3.0.1,1618,2471,240,2103,4147,1207,129,889,161,13,0,3,5,6,613,56,41,526,4,0,424,0,561,12705,774,183,324,17,181,653,1265,2119,615,1561,158,49,7,0,7599,7348
mockito-mockito,3.0.2,1630,2485,243,2111,4169,1218,132,896,161,13,0,3,5,6,614,57,41,527,4,0,424,0,572,12759,775,183,324,19,181,654,1265,2124,615,1564,160,49,7,0,7648,7351
mockito-mockito,3.0.3,1631,2494,243,2123,4177,1221,133,897,163,13,0,3,5,6,614,57,41,527,4,0,424,0,571,12788,779,183,328,20,183,655,1271,2133,617,1570,158,49,7,0,7674,7351
mockito-mockito,3.0.4,1702,2926,262,2295,4582,1302,140,938,188,13,0,17,8,6,715,138,41,603,4,0,490,0,647,14857,880,203,465,24,222,766,1673,2586,721,1835,169,52,14,0,8957,8457
mockito-mockito,3.0.5,1702,2927,262,2298,4582,1302,140,938,188,13,0,17,8,6,715,138,41,603,4,0,490,0,647,14860,880,203,465,24,222,766,1679,2586,721,1835,169,52,14,0,8957,8457
mockito-mockito,3.0.6,1702,2928,262,2298,4582,1302,140,938,188,13,0,17,8,6,715,138,41,603,4,0,490,0,647,14866,880,203,465,24,222,766,1679,2588,721,1836,169,52,14,0,8957,8457
mockito-mockito,3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457
mockito-mockito,1.15.1,24432,24366,7708,24616,98396,16480,1847,11194,2214,1643,0,168,120,32,5131,1630,618,3978,168,0,2997,0,6188,166213,10099,908,2003,516,455,9333,3891,16970,1549,16157,1149,1001,1136,0,128817,356225
mockito-mockito,1.16.0,25036,25010,7906,25321,100832,16905,1884,11446,2277,1688,0,169,117,34,5278,1659,639,4043,187,0,3061,0,6374,170634,10366,938,2053,527,460,9567,3911,17411,1571,16583,1159,1039,1161,0,132083,370623
mockito-mockito,1.16.1,25463,25222,8066,25686,101861,17073,1902,11562,2296,1704,0,171,122,34,5338,1676,645,4070,188,0,3089,0,6453,172997,10465,945,2080,529,468,9589,3927,17613,1405,16782,1166,1054,1185,0,134119,376755
mockito-mockito,1.16.2,25577,25293,8140,25810,102213,17119,1914,11589,2310,1708,0,171,122,34,5356,1679,646,4080,188,0,3091,0,6480,173585,10507,952,2086,528,468,9626,3939,17683,1411,16849,1165,1056,1199,0,134444,377773
mockito-mockito,1.17.0,25810,25832,8076,26460,104615,17452,1934,11816,2406,1700,0,173,122,36,5372,1690,649,4104,189,0,3112,0,6646,176606,10645,976,2123,550,472,9842,3970,17952,1420,17081,1177,1084,1190,0,135453,376753
mockito-mockito,1.6.0,35581,37800,9179,41333,166734,26279,1981,19471,2900,2197,0,318,164,60,8339,2338,1219,6347,424,0,4181,0,8817,235868,13629,1582,2692,839,1003,18852,9624,27856,5261,25181,1734,1181,798,0,176247,437027
mockito-mockito,1.7.0,35289,37462,9121,40799,165381,25954,1968,19208,2872,2179,0,316,163,60,8202,2299,1193,6238,419,0,4129,0,8709,233861,13535,1574,2683,839,996,18685,9493,27642,5209,24987,1757,1165,805,0,175087,432863
mockito-mockito,1.8.0,37785,39011,10249,42535,163402,26734,2153,19616,3032,2311,0,305,163,60,8683,2406,1265,6595,427,0,4427,0,9132,250089,14200,1604,2970,838,1019,19108,9570,29217,5242,26443,1910,1270,1084,0,184646,451571
mockito-mockito,1.9.0,38237,39804,10328,43279,167861,27138,2278,19832,3128,2331,0,301,163,61,8808,2450,1282,6676,444,0,4500,0,9515,255870,14584,1631,3104,872,1032,19223,9639,29685,5228,26883,1939,1307,1100,0,188247,454864
mockito-mockito,2.0.0,24746,24052,7261,26387,93782,16763,2132,11254,2265,1579,55,173,133,41,5198,1676,510,4025,193,0,3061,0,8467,170247,10496,764,1786,572,414,9512,3505,16267,1316,15631,1086,820,1120,808,132133,372015
mockito-mockito,2.8,6979,17803,2836,20838,69650,9377,739,7091,1403,442,0,35,89,153,5289,2888,607,4404,194,0,3389,0,5638,103089,4763,1051,1241,859,1063,14282,7351,18203,2858,14183,1408,142,109,0,77680,64302
mockito-mockito,2.9,7116,18096,2897,21233,70842,9497,746,7172,1435,445,0,35,91,156,5367,2946,623,4466,194,0,3450,0,5733,106456,4832,1064,1260,875,1070,14483,7445,18505,2902,14409,1436,147,110,0,79065,65375
mockito-mockito,3.0,8081,19820,3141,23359,77126,10492,831,7827,1602,569,0,53,183,113,6079,3340,758,4981,218,0,3936,0,6310,120546,5384,1198,1343,989,1121,15958,7827,20126,3387,15774,1565,196,171,0,92939,78813
mockito-mockito,3.1,8186,20031,3197,23628,79420,10592,843,7883,1625,592,0,55,186,111,6131,3392,765,5027,213,0,3984,0,6434,121847,5478,1205,1357,1002,1131,16180,7841,20307,3450,15934,1585,201,173,0,94067,80877
mockito-mockito,3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991
mockito-mockito,3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001
mockito-mockito,4.0,8575,20843,3279,25738,85667,11331,884,8506,1765,616,5,75,221,95,6536,3538,747,5444,215,0,4150,0,6835,129090,5769,1163,1435,1046,967,17122,8109,21119,2604,16854,1614,106,181,209,98755,83013
mockito-mockito,5.0,8735,21149,3326,26317,88657,11509,898,8611,1824,625,6,75,221,97,6683,3641,768,5553,218,0,4233,0,7011,131573,5853,1178,1435,1060,942,17440,8386,21536,2629,17161,1640,106,179,216,100228,84068
