name,version,bunch_algo,n_MoJo,mojoFM,extremity,extremity_ground_truth
hibernate-hibernate-orm,5.3.9,ga,6252,42.9041095890411,0.5121951219512195,0.09883720930232553
hibernate-hibernate-orm,5.4.0,exhaustive,6971,36.337899543379,0.5098039215686274,0.06666666666666665
hibernate-hibernate-orm,5.4.1,ga,7438,32.0730593607306,0.34782608695652173,0.04977375565610864
hibernate-hibernate-orm,5.4.2,ga,6718,38.648401826484005,0.6140350877192983,0.0591836734693878
hibernate-hibernate-orm,5.4.3,ga,7282,33.497716894977174,0.7,0.07855626326963905
hibernate-hibernate-orm,5.4.4,hillclimbing,7528,31.25114155251142,0.8,0.20458265139116205
springfox-springfox,2.3.0,ga,286,59.661495063469665,0.8,0.18604651162790697
springfox-springfox,2.3.1,exhaustive,274,61.354019746121295,0.8947368421052632,0.1954022988505747
springfox-springfox,2.4.0,ga,303,57.26375176304654,0.9090909090909091,0.11458333333333337
springfox-springfox,2.5.0,exhaustive,289,59.23836389280678,1.0,0.08910891089108908
springfox-springfox,2.6.0,ga,305,56.98166431593794,0.8461538461538461,0.11458333333333337
springfox-springfox,2.6.1,ga,295,58.39210155148096,0.875,0.08602150537634412
springfox-springfox,2.7.0,exhaustive,339,52.18617771509169,0.8888888888888888,0.06293706293706292
springfox-springfox,2.8.0,exhaustive,356,49.78843441466855,0.9230769230769231,0.06666666666666665
springfox-springfox,2.9.0,ga,316,55.43018335684062,0.5,0.016759776536312887
springfox-springfox,2.9.1,hillclimbing,389,45.13399153737657,0.5555555555555556,0.043010752688172005
spring-projects-spring-security,5.0.6,hillclimbing,455,82.64021365890879,0.6666666666666667,0.02631578947368418
spring-projects-spring-security,5.0.7,exhaustive,1500,42.76993513925983,0.6,0.16249999999999998
spring-projects-spring-security,5.0.8,exhaustive,1465,44.105303319343754,0.8620689655172413,0.35
spring-projects-spring-security,5.0.9,ga,1205,54.02518122853872,0.6153846153846154,0.0888888888888889
spring-projects-spring-security,5.1.0,ga,1780,32.08698969858832,0.851063829787234,0.10370370370370374
spring-projects-spring-security,5.1.1,hillclimbing,1842,29.721480351011067,0.8666666666666667,0.06393861892583119
spring-projects-spring-security,5.1.2,ga,1832,30.10301411674933,0.703125,0.14964370546318295
spring-projects-spring-security,5.1.3,hillclimbing,1746,33.384204502098434,0.5333333333333333,0.024324324324324298
spring-projects-spring-security,5.1.4,ga,1633,37.69553605494086,0.36363636363636365,0.013812154696132617
spring-projects-spring-security,5.1.5,ga,1557,40.595192674551704,0.8214285714285714,0.06366047745358094
jankotek-mapdb,1.0.7,ga,26,89.55823293172692,0.5,0.06666666666666665
jankotek-mapdb,1.0.8,exhaustive,55,77.91164658634538,1.0,0.05555555555555558
jankotek-mapdb,1.0.9,ga,88,64.65863453815261,1.0,0.12
jankotek-mapdb,3.0.0,hillclimbing,129,48.19277108433735,0.8181818181818181,0.014598540145985384
jankotek-mapdb,3.0.1,ga,132,46.98795180722891,0.6666666666666667,0.01526717557251911
jankotek-mapdb,3.0.2,hillclimbing,134,46.184738955823285,1.0,0.015037593984962405
jankotek-mapdb,3.0.3,hillclimbing,137,44.979919678714865,1.0,0.015037593984962405
jankotek-mapdb,3.0.4,ga,137,44.979919678714865,0.8333333333333334,0.01449275362318836
jankotek-mapdb,3.0.5,exhaustive,137,44.979919678714865,0.75,0.014705882352941124
jankotek-mapdb,3.0.6,ga,140,43.77510040160642,0.8571428571428572,0.014388489208633115
bytedeco-javacpp,1.3.1,ga,77,57.923497267759565,0.7,0.18518518518518523
bytedeco-javacpp,1.3.2,exhaustive,67,63.3879781420765,1.0,0.33333333333333337
bytedeco-javacpp,1.3.3,ga,68,62.84153005464482,1.0,0.2727272727272727
bytedeco-javacpp,1.3.4,ga,67,63.3879781420765,1.0,0.2727272727272727
bytedeco-javacpp,1.4,exhaustive,63,65.57377049180329,1.0,0.4285714285714286
bytedeco-javacpp,1.4.1,exhaustive,80,56.284153005464475,0.5714285714285714,0.1578947368421053
bytedeco-javacpp,1.4.2,exhaustive,59,67.75956284153007,1.0,0.33333333333333337
bytedeco-javacpp,1.4.3,exhaustive,35,80.87431693989072,0.8181818181818181,0.04347826086956519
bytedeco-javacpp,1.4.4,hillclimbing,32,82.51366120218579,0.8571428571428572,0.0
bytedeco-javacpp,1.5,hillclimbing,31,83.06010928961749,1.0,0.0
testcontainers-testcontainers-java,1.11.2,hillclimbing,208,57.80933062880325,0.7857142857142857,0.27450980392156865
testcontainers-testcontainers-java,1.11.3,ga,157,68.15415821501014,0.6,0.09090909090909094
testcontainers-testcontainers-java,1.11.4,hillclimbing,158,67.95131845841784,0.75,0.04166666666666663
testcontainers-testcontainers-java,1.12.0,hillclimbing,201,59.22920892494929,0.8,0.06896551724137934
testcontainers-testcontainers-java,1.12.1,ga,275,44.219066937119685,1.0,0.19718309859154926
testcontainers-testcontainers-java,1.12.2,hillclimbing,246,50.10141987829615,0.875,0.125
testcontainers-testcontainers-java,1.8.1,ga,135,72.61663286004055,0.8,0.5555555555555556
testcontainers-testcontainers-java,1.8.2,exhaustive,175,64.50304259634889,1.0,0.2727272727272727
testcontainers-testcontainers-java,1.8.3,exhaustive,187,62.06896551724138,1.0,0.24137931034482762
testcontainers-testcontainers-java,1.9.0,hillclimbing,209,57.60649087221095,0.8888888888888888,0.17391304347826086
sofastack-sofa-rpc,5.5.1,ga,627,43.86750223813787,0.6666666666666667,0.011834319526627168
sofastack-sofa-rpc,5.5.2,exhaustive,729,34.73589973142346,0.8,0.08284023668639051
sofastack-sofa-rpc,5.5.3,ga,774,30.707251566696517,0.85,0.10982658959537572
sofastack-sofa-rpc,5.5.4,exhaustive,810,27.48433303491495,0.9,0.1473684210526316
sofastack-sofa-rpc,5.5.5,hillclimbing,769,31.154879140555057,0.8947368421052632,0.0949720670391061
sofastack-sofa-rpc,5.5.6,ga,556,50.22381378692928,0.6666666666666667,0.015151515151515138
sofastack-sofa-rpc,5.5.7,exhaustive,525,52.99910474485228,0.25,0.008333333333333304
sofastack-sofa-rpc,5.5.8,hillclimbing,751,32.76633840644584,0.6875,0.10606060606060608
sofastack-sofa-rpc,5.6.0,ga,615,44.94180841539838,0.8333333333333334,0.14150943396226412
sofastack-sofa-rpc,5.6.1,ga,712,36.25783348254252,0.9444444444444444,0.22388059701492535
knowm-XChange,4.3.2,ga,1996,20.981789390340452,0.9047619047619048,0.11504424778761058
knowm-XChange,4.3.20,hillclimbing,3248,-28.582739509105306,0.8181818181818181,0.02183173588924392
knowm-XChange,4.3.21,ga,3555,-40.73634204275534,0.6451612903225806,0.013875123885034646
knowm-XChange,4.3.3,exhaustive,2014,20.26920031670626,0.5882352941176471,0.022471910112359605
knowm-XChange,4.3.4,hillclimbing,1873,25.851148060174193,0.4,0.008310249307479256
knowm-XChange,4.3.5,ga,2338,7.442596991290571,0.7906976744186046,0.05283505154639179
knowm-XChange,4.3.6,hillclimbing,2231,11.678543151227238,0.7894736842105263,0.03833515881708649
knowm-XChange,4.3.7,hillclimbing,2337,7.482185273159147,0.5652173913043479,0.021640091116173155
knowm-XChange,4.3.8,ga,2163,14.37054631828979,0.3076923076923077,0.009036144578313254
knowm-XChange,4.3.9,ga,2436,3.562945368171022,0.6842105263157895,0.013389121338912124
hazelcast-hazelcast,3.11.3,ga,5226,18.330989217065166,0.48484848484848486,0.02200000000000002
hazelcast-hazelcast,3.11.4,ga,4474,30.082825441475226,0.3076923076923077,0.002109704641350185
hazelcast-hazelcast,3.12,ga,5401,15.59618690420378,0.5151515151515151,0.009448818897637823
hazelcast-hazelcast,3.12.1,hillclimbing,5106,20.20628223159868,0.4,0.011746280344557603
hazelcast-hazelcast,3.12.2,hillclimbing,5761,9.970307860603222,0.6,0.019319938176197815
hazelcast-hazelcast,3.8.9,exhaustive,3337,47.851226754180345,0.6875,0.030373831775700966
hazelcast-hazelcast,3.9,exhaustive,4639,27.504297546491642,0.29166666666666663,0.009987515605493158
hazelcast-hazelcast,3.9.1,exhaustive,3983,37.75589935927489,0.7647058823529411,0.04166666666666663
hazelcast-hazelcast,3.9.2,ga,2445,61.79090482887951,0.0,0.0
hazelcast-hazelcast,3.9.3,exhaustive,4706,26.457258946710425,0.4666666666666667,0.011933174224343701
cryptomator-cryptomator,1.4.14,ga,66,63.93442622950821,1.0,0.10526315789473684
cryptomator-cryptomator,1.4.15,hillclimbing,63,65.57377049180329,0.375,0.10416666666666663
cryptomator-cryptomator,1.4.16,exhaustive,65,64.48087431693989,1.0,0.10810810810810811
cryptomator-cryptomator,1.4.2,exhaustive,49,73.22404371584699,1.0,0.16666666666666663
cryptomator-cryptomator,1.4.3,ga,54,70.49180327868852,0.8571428571428572,0.30000000000000004
cryptomator-cryptomator,1.4.4,hillclimbing,36,80.327868852459,1.0,0.1875
cryptomator-cryptomator,1.4.5,exhaustive,49,73.22404371584699,0.75,0.33333333333333337
cryptomator-cryptomator,1.4.6,ga,41,77.59562841530055,1.0,0.125
cryptomator-cryptomator,1.4.7,hillclimbing,50,72.6775956284153,1.0,0.16000000000000003
cryptomator-cryptomator,1.4.8,hillclimbing,61,66.66666666666667,0.75,0.2068965517241379
btraceio-btrace,1.3.2,hillclimbing,156,56.66666666666666,0.6666666666666667,0.02941176470588236
btraceio-btrace,1.3.3,hillclimbing,214,40.555555555555564,0.8571428571428572,0.0821917808219178
btraceio-btrace,1.3.4,hillclimbing,313,13.055555555555555,0.8666666666666667,0.07843137254901966
btraceio-btrace,1.3.5,ga,344,4.444444444444438,0.9230769230769231,0.05747126436781613
btraceio-btrace,1.3.6,exhaustive,319,11.388888888888893,0.875,0.03389830508474578
btraceio-btrace,1.3.7,hillclimbing,172,52.222222222222214,0.5,0.005780346820809301
btraceio-btrace,1.3.8,exhaustive,350,2.777777777777779,0.875,0.04469273743016755
btraceio-btrace,1.3.8.1,hillclimbing,326,9.444444444444443,0.875,0.027932960893854775
btraceio-btrace,1.3.8.2,ga,342,5.000000000000004,0.8571428571428572,0.0393258426966292
btraceio-btrace,1.3.8.3,ga,333,7.4999999999999964,0.7777777777777778,0.0444444444444444
auth0-java-jwt,3.7.0,hillclimbing,35,68.75,0.8333333333333334,0.1428571428571429
auth0-java-jwt,3.8.0,exhaustive,42,62.5,0.6,0.16000000000000003
auth0-java-jwt,3.8.1,ga,48,57.14285714285714,1.0,0.2857142857142857
auth0-java-jwt,3.8.2,hillclimbing,25,77.67857142857143,0.6666666666666667,0.1428571428571429
oblac-jodd,5.0.11,hillclimbing,1465,40.95122934300686,0.7619047619047619,0.04643962848297212
oblac-jodd,5.0.12,ga,1563,37.00120918984281,0.7931034482758621,0.07228915662650603
oblac-jodd,5.0.13,ga,1377,44.49818621523578,0.7777777777777778,0.03809523809523807
oblac-jodd,5.0.2,hillclimbing,1561,37.08182184602983,0.4,0.0273972602739726
oblac-jodd,5.0.3,hillclimbing,1593,35.792019347037474,0.8115942028985508,0.18844984802431608
oblac-jodd,5.0.4,hillclimbing,1605,35.30834340991535,0.8484848484848485,0.08813559322033904
oblac-jodd,5.0.5,ga,1328,46.47319629181782,0.8095238095238095,0.05882352941176472
oblac-jodd,5.0.6,ga,1355,45.38492543329303,0.9259259259259259,0.23170731707317072
oblac-jodd,5.0.7,exhaustive,1515,38.93591293833132,0.6111111111111112,0.1643835616438356
oblac-jodd,5.0.8,ga,1512,39.05683192261185,0.6111111111111112,0.1298701298701299
javaparser-javaparser,3.14.11,hillclimbing,695,60.376282782212094,0.8823529411764706,0.10084033613445376
javaparser-javaparser,3.14.12,hillclimbing,983,43.95667046750285,0.6363636363636364,0.053097345132743334
javaparser-javaparser,3.14.13,hillclimbing,943,46.237172177879145,0.8461538461538461,0.05681818181818177
javaparser-javaparser,3.14.14,ga,1022,41.73318129988598,0.8095238095238095,0.22368421052631582
javaparser-javaparser,3.14.2,ga,1016,42.075256556442426,0.19999999999999996,0.0625
javaparser-javaparser,3.14.3,hillclimbing,965,44.982896237172184,0.7407407407407407,0.3492063492063492
javaparser-javaparser,3.14.4,exhaustive,1073,38.82554161915621,0.5,0.10416666666666663
javaparser-javaparser,3.14.5,exhaustive,903,48.51767388825542,0.5454545454545454,0.15000000000000002
javaparser-javaparser,3.14.7,ga,485,72.34891676168758,0.0,0.0
javaparser-javaparser,3.14.8,exhaustive,811,53.76282782212088,0.4444444444444444,0.08108108108108103
iSoron-uhabits,1.6.2,hillclimbing,273,57.67441860465117,1.0,0.031872509960159334
iSoron-uhabits,1.7.0,exhaustive,272,57.829457364341096,0.875,0.022900763358778664
iSoron-uhabits,1.7.1,ga,262,59.37984496124032,0.575,0.007042253521126751
iSoron-uhabits,1.7.11,ga,305,52.71317829457365,0.85,0.023728813559321993
iSoron-uhabits,1.7.2,hillclimbing,274,57.51937984496124,0.8,0.015873015873015928
iSoron-uhabits,1.7.3,ga,262,59.37984496124032,0.8333333333333334,0.019685039370078705
iSoron-uhabits,1.7.4,exhaustive,263,59.224806201550386,0.44999999999999996,0.006993006993006978
iSoron-uhabits,1.7.5,exhaustive,271,57.98449612403101,0.5161290322580645,0.014388489208633115
iSoron-uhabits,1.7.6,ga,174,73.02325581395348,0.7857142857142857,0.6190476190476191
iSoron-uhabits,1.7.8,hillclimbing,212,67.13178294573643,0.8,0.6666666666666667
oracle-opengrok,1.3.1,exhaustive,448,71.84160905091137,1.0,0.2586206896551724
lettuce-io-lettuce-core,5.1.4,ga,703,1.1251758087201136,0.9473684210526316,0.04597701149425293
lettuce-io-lettuce-core,5.1.5,exhaustive,554,22.08157524613221,0.6666666666666667,0.023880597014925398
lettuce-io-lettuce-core,5.1.6,ga,586,17.580872011251756,0.4,0.0060240963855421326
lettuce-io-lettuce-core,5.1.7,hillclimbing,772,-8.57946554149085,0.5555555555555556,0.02114803625377648
lettuce-io-lettuce-core,5.1.8,exhaustive,695,2.250351617440227,0.7272727272727273,0.03003003003003002
querydsl-querydsl,4.1.0,exhaustive,1483,32.0659642693541,0.631578947368421,0.06060606060606055
querydsl-querydsl,4.1.1,exhaustive,1350,38.15849748053138,0.4545454545454546,0.016853932584269704
querydsl-querydsl,4.1.2,exhaustive,1280,41.365093907466786,0.4444444444444444,0.0066225165562914245
querydsl-querydsl,4.1.3,hillclimbing,1444,33.85249656436097,0.6875,0.11250000000000004
querydsl-querydsl,4.1.4,hillclimbing,1341,38.5707741639945,0.7222222222222222,0.12345679012345678
querydsl-querydsl,4.2.0,exhaustive,1595,26.935409986257444,0.5625,0.12328767123287676
Twitter4J-Twitter4J,4.0.4,hillclimbing,316,40.712945590994366,0.7777777777777778,0.05882352941176472
Twitter4J-Twitter4J,4.0.5,hillclimbing,328,38.46153846153846,1.0,0.0691823899371069
Twitter4J-Twitter4J,4.0.6,exhaustive,289,45.77861163227018,0.9090909090909091,0.060810810810810856
web3j-web3j,4.1.0,ga,311,50.47770700636942,0.9,0.07526881720430112
web3j-web3j,4.1.1,exhaustive,364,42.03821656050955,0.9166666666666666,0.10256410256410253
web3j-web3j,4.2.0,ga,353,43.789808917197455,0.7777777777777778,0.07407407407407407
web3j-web3j,4.3.0,ga,375,40.28662420382165,0.9,0.07619047619047614
web3j-web3j,4.4.0,ga,412,34.39490445859873,0.8461538461538461,0.09999999999999998
web3j-web3j,4.4.1,hillclimbing,421,32.961783439490446,0.7857142857142857,0.09599999999999997
web3j-web3j,4.5.0,exhaustive,426,32.16560509554141,0.88,0.14388489208633093
web3j-web3j,4.5.1,hillclimbing,326,48.08917197452229,0.8571428571428572,0.040983606557377095
web3j-web3j,4.5.2,hillclimbing,422,32.80254777070064,0.6,0.04800000000000004
web3j-web3j,4.5.4,hillclimbing,423,32.64331210191082,0.9,0.07207207207207211
ZieIony-Carbon,0.6.7,hillclimbing,79,65.35087719298245,0.5714285714285714,0.04477611940298509
ZieIony-Carbon,0.6.7.1,ga,73,67.98245614035089,0.8571428571428572,0.014705882352941124
ZieIony-Carbon,0.6.7.2,hillclimbing,77,66.22807017543859,0.6666666666666667,0.014285714285714235
ZieIony-Carbon,0.7.0,exhaustive,77,66.22807017543859,1.0,0.015151515151515138
ZieIony-Carbon,0.7.1,ga,80,64.91228070175438,0.75,0.030303030303030276
ZieIony-Carbon,0.7.2,hillclimbing,76,66.66666666666667,0.625,0.04761904761904767
ZieIony-Carbon,0.7.3,exhaustive,72,68.42105263157895,1.0,0.015625
ZieIony-Carbon,0.7.4,exhaustive,77,66.22807017543859,1.0,0.07894736842105265
ZieIony-Carbon,0.8.0,hillclimbing,78,65.78947368421053,1.0,0.0714285714285714
ZieIony-Carbon,0.9.0,exhaustive,91,60.08771929824561,0.7692307692307692,0.09090909090909094
immutables-immutables,2.6.0,ga,347,49.71014492753624,0.6666666666666667,0.05555555555555558
immutables-immutables,2.6.1,ga,327,52.60869565217392,0.6666666666666667,0.03937007874015752
immutables-immutables,2.6.2,exhaustive,215,68.84057971014492,0.5,0.024193548387096753
immutables-immutables,2.6.3,ga,239,65.3623188405797,0.5,0.027272727272727226
immutables-immutables,2.7.0,exhaustive,349,49.42028985507246,0.8181818181818181,0.07964601769911506
immutables-immutables,2.7.1,hillclimbing,335,51.44927536231884,0.8333333333333334,0.09909909909909909
immutables-immutables,2.7.2,hillclimbing,339,50.8695652173913,0.75,0.0390625
immutables-immutables,2.7.3,ga,327,52.60869565217392,0.5,0.016393442622950838
immutables-immutables,2.7.4,ga,294,57.39130434782609,0.5,0.016129032258064502
immutables-immutables,2.7.5,ga,327,52.60869565217392,0.75,0.054263565891472854
pmd-pmd,6.16.0,exhaustive,1814,36.794425087108024,0.75,0.0124760076775432
pmd-pmd,6.17.0,ga,1800,37.2822299651568,0.5,0.018242122719734688
pmd-pmd,6.18.0,exhaustive,1882,34.42508710801394,0.7727272727272727,0.024804177545691863
pmd-pmd,6.2.0,ga,1265,55.92334494773519,0.6,0.06289308176100628
pmd-pmd,6.3.0,hillclimbing,1064,62.926829268292686,0.33333333333333337,0.016129032258064502
pmd-pmd,6.4.0,exhaustive,1316,54.14634146341464,0.30000000000000004,0.025000000000000022
pmd-pmd,6.5.0,exhaustive,686,76.09756097560975,0.5,0.0
pmd-pmd,6.6.0,hillclimbing,957,66.65505226480836,0.5714285714285714,0.005464480874316946
pmd-pmd,6.7.0,ga,1031,64.07665505226481,0.5714285714285714,0.08457711442786064
pmd-pmd,6.8.0,hillclimbing,1551,45.95818815331011,0.5,0.05069124423963134
ionic-team-capacitor,0.0.110,hillclimbing,12,98.51301115241637,1.0,0.6666666666666667
ionic-team-capacitor,0.0.111,exhaustive,13,98.38909541511772,1.0,0.75
ionic-team-capacitor,0.0.112,hillclimbing,23,97.14993804213135,1.0,0.6
cglib-cglib,3.2.7,hillclimbing,94,62.096774193548384,0.6666666666666667,0.16666666666666663
cglib-cglib,3.2.8,hillclimbing,148,40.32258064516129,0.9,0.7692307692307692
cglib-cglib,3.2.9,ga,97,60.887096774193544,0.8571428571428572,0.6666666666666667
raphw-byte-buddy,1.9.14,exhaustive,644,46.60033167495855,0.8571428571428572,0.17924528301886788
raphw-byte-buddy,1.9.15,ga,813,32.58706467661692,0.9047619047619048,0.18867924528301883
raphw-byte-buddy,1.9.16,hillclimbing,837,30.59701492537313,0.8095238095238095,0.19999999999999996
raphw-byte-buddy,1.9.2,exhaustive,473,60.7794361525705,0.8181818181818181,0.09638554216867468
raphw-byte-buddy,1.9.3,exhaustive,562,53.39966832504145,0.0,0.038461538461538436
raphw-byte-buddy,1.9.4,exhaustive,441,63.43283582089552,0.6,0.15384615384615385
raphw-byte-buddy,1.9.5,hillclimbing,634,47.42951907131011,0.6666666666666667,0.5
raphw-byte-buddy,1.9.6,hillclimbing,551,54.311774461028186,0.6666666666666667,0.6
raphw-byte-buddy,1.9.7,exhaustive,817,32.255389718076295,0.8421052631578947,0.6818181818181819
raphw-byte-buddy,1.9.8,ga,777,35.572139303482594,0.4,0.33333333333333337
quarkusio-quarkus,0.17.0,ga,1593,27.459016393442624,0.7916666666666666,0.02357984994640938
quarkusio-quarkus,0.18.0,hillclimbing,1544,29.69034608378871,0.7222222222222222,0.0182648401826484
quarkusio-quarkus,0.19.0,exhaustive,1589,27.641165755919854,0.8260869565217391,0.023640661938534313
quarkusio-quarkus,0.19.1,exhaustive,1482,32.513661202185794,0.6842105263157895,0.02021403091557672
quarkusio-quarkus,0.20.0,ga,1695,22.814207650273218,0.6190476190476191,0.02051835853131745
quarkusio-quarkus,0.21.0,hillclimbing,1570,28.506375227686696,0.7142857142857143,0.0122824974411464
quarkusio-quarkus,0.21.1,exhaustive,1523,30.64663023679417,0.631578947368421,0.021929824561403466
quarkusio-quarkus,0.21.2,exhaustive,648,70.49180327868852,0.30000000000000004,0.00540540540540535
quarkusio-quarkus,0.22,exhaustive,1340,38.97996357012751,0.5833333333333333,0.012658227848101222
quarkusio-quarkus,0.23.0,ga,1319,39.936247723132965,0.8695652173913043,0.023427866831072786
uber-NullAway,0.6.5,exhaustive,53,65.13157894736842,1.0,0.07317073170731703
uber-NullAway,0.6.6,ga,50,67.10526315789474,0.8,0.12903225806451613
uber-NullAway,0.7.0,exhaustive,56,63.157894736842096,0.7,0.13157894736842102
uber-NullAway,0.7.1,hillclimbing,49,67.76315789473685,1.0,0.09090909090909094
uber-NullAway,0.7.2,ga,62,59.21052631578946,0.5,0.07692307692307687
uber-NullAway,0.7.3,hillclimbing,50,67.10526315789474,0.8,0.12121212121212122
uber-NullAway,0.7.4,exhaustive,44,71.05263157894737,1.0,0.09375
uber-NullAway,0.7.5,ga,46,69.73684210526315,0.75,0.09090909090909094
uber-NullAway,0.7.6,ga,63,58.55263157894736,1.0,0.10256410256410253
uber-NullAway,0.7.7,exhaustive,43,71.71052631578947,0.5,0.10256410256410253
coobird-thumbnailator,0.3.8,hillclimbing,66,72.95081967213116,0.5454545454545454,0.07407407407407407
coobird-thumbnailator,0.3.9,ga,58,76.22950819672131,1.0,0.2777777777777778
coobird-thumbnailator,0.4.0,ga,65,73.36065573770493,0.7142857142857143,0.18518518518518523
coobird-thumbnailator,0.4.1,ga,60,75.40983606557377,1.0,0.23529411764705888
coobird-thumbnailator,0.4.2,ga,64,73.77049180327869,0.8333333333333334,0.2777777777777778
coobird-thumbnailator,0.4.3,ga,55,77.45901639344262,1.0,0.11111111111111116
coobird-thumbnailator,0.4.4,exhaustive,64,73.77049180327869,0.75,0.2222222222222222
coobird-thumbnailator,0.4.5,hillclimbing,75,69.26229508196722,0.75,0.18518518518518523
coobird-thumbnailator,0.4.6,hillclimbing,74,69.67213114754098,0.9,0.27586206896551724
coobird-thumbnailator,0.4.7,ga,62,74.59016393442623,1.0,0.12
crate-crate,3.3.1,exhaustive,1398,49.87450699175332,0.8928571428571429,0.09947643979057597
crate-crate,3.3.2,ga,1506,46.0021513087128,0.625,0.0393258426966292
crate-crate,3.3.3,ga,1566,43.8508425959125,0.33333333333333337,0.023255813953488413
crate-crate,3.3.4,ga,1669,40.15776263893869,0.5,0.0393258426966292
crate-crate,3.3.5,hillclimbing,2053,26.38938687701685,0.7333333333333334,0.11702127659574468
crate-crate,4.0.0,hillclimbing,3731,-33.775546790964505,0.40740740740740744,0.009469696969697017
crate-crate,4.0.1,exhaustive,3841,-37.71961276443171,0.6451612903225806,0.010869565217391353
crate-crate,4.0.2,ga,3889,-39.44065973467193,0.7380952380952381,0.015500234852043215
crate-crate,4.0.3,exhaustive,3560,-27.64431695948368,0.75,0.015044663845792172
crate-crate,4.0.4,exhaustive,3292,-18.035138042309068,0.56,0.00865139949109417
alibaba-jetcache,2.5.12,exhaustive,176,37.142857142857146,1.0,0.17647058823529416
alibaba-jetcache,2.5.13,hillclimbing,145,48.21428571428571,0.8,0.09615384615384615
alibaba-jetcache,2.5.14,ga,160,42.85714285714286,0.8333333333333334,0.18333333333333335
alibaba-jetcache,2.5.2,hillclimbing,155,44.64285714285714,1.0,0.24242424242424243
alibaba-jetcache,2.5.3,exhaustive,163,41.785714285714285,1.0,0.2692307692307693
alibaba-jetcache,2.5.4,hillclimbing,154,44.99999999999999,0.8461538461538461,0.4
alibaba-jetcache,2.5.5,hillclimbing,156,44.28571428571429,1.0,0.42105263157894735
alibaba-jetcache,2.5.6,hillclimbing,158,43.57142857142857,0.9166666666666666,0.5217391304347826
alibaba-jetcache,2.5.7,exhaustive,161,42.50000000000001,1.0,0.3142857142857143
alibaba-jetcache,2.5.8,ga,156,44.28571428571429,0.9090909090909091,0.2857142857142857
