Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,Label
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,19845,36640,3896,39482,179293,17786,3506,13747,2422,666,21,297,95,140,6412,2720,1925,3598,381,0,4809,0,27665,322202,12319,4064,3513,1746,2577,31769,35383,31876,7267,25686,1740,786,1854,430,149587,174130,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,19845,36640,3896,39482,179293,17786,3506,13747,2422,666,21,297,95,140,6412,2720,1925,3598,381,0,4809,0,27665,322202,12319,4064,3513,1746,2577,31769,35383,31876,7267,25686,1740,786,1854,430,149587,174130,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,19845,36640,3896,39482,179293,17786,3506,13747,2422,666,21,297,95,140,6412,2720,1925,3598,381,0,4809,0,27665,322202,12319,4064,3513,1746,2577,31769,35383,31876,7267,25686,1740,786,1854,430,149587,174130,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025,cosine
apache-jmeter_3.2,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,8168,20191,3192,24427,80958,10852,866,8130,1672,607,3,76,215,96,6288,3421,732,5222,209,0,4016,0,6471,124160,5575,1194,1389,1030,959,16666,7903,20360,2705,16179,1588,110,175,128,95317,82991,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025,cosine
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,19964,36821,3912,39758,181078,17882,3526,13803,2455,666,21,298,97,140,6456,2747,1929,3612,382,0,4841,0,27835,324141,12353,4098,3525,1756,2596,32108,36030,32143,7340,25916,1747,796,1859,436,150319,174139,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025,l2
apache-jmeter_3.3,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,8311,20398,3213,24863,82007,11002,876,8258,1686,611,3,75,216,96,6341,3436,728,5279,209,0,4033,0,6635,125750,5637,1203,1408,1035,969,16984,7939,20615,2658,16377,1603,105,179,142,96369,83001,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025,l2
apache-jmeter_4.0,8575,20843,3279,25738,85667,11331,884,8506,1765,616,5,75,221,95,6536,3538,747,5444,215,0,4150,0,6835,129090,5769,1163,1435,1046,967,17122,8109,21119,2604,16854,1614,106,181,209,98755,83013,108,301,16,250,7525,126,69,115,31,37,1,19,17,13,118,88,88,107,25,0,88,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,11,680,1025,8575,20843,3279,25738,85667,11331,884,8506,1765,616,5,75,221,95,6536,3538,747,5444,215,0,4150,0,6835,129090,5769,1163,1435,1046,967,17122,8109,21119,2604,16854,1614,106,181,209,98755,83013,108,301,16,250,7525,126,69,115,31,37,1,19,17,13,118,88,88,107,25,0,88,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,11,680,1025,euclidean
apache-jmeter_5.0,8735,21149,3326,26317,88657,11509,898,8611,1824,625,6,75,221,97,6683,3641,768,5553,218,0,4233,0,7011,131573,5853,1178,1435,1060,942,17440,8386,21536,2629,17161,1640,106,179,216,100228,84068,116,307,16,259,8003,131,69,119,31,38,1,19,17,13,118,88,88,107,25,0,88,0,150,1359,96,21,38,21,36,368,277,329,72,225,8,7,6,11,682,1025,8735,21149,3326,26317,88657,11509,898,8611,1824,625,6,75,221,97,6683,3641,768,5553,218,0,4233,0,7011,131573,5853,1178,1435,1060,942,17440,8386,21536,2629,17161,1640,106,179,216,100228,84068,116,307,16,259,8003,131,69,119,31,38,1,19,17,13,118,88,88,107,25,0,88,0,150,1359,96,21,38,21,36,368,277,329,72,225,8,7,6,11,682,1025,euclidean
apache-jmeter_5.1,8883,21454,3354,26892,90303,11678,919,8735,1861,630,6,75,224,97,6764,3693,780,5617,221,0,4285,0,7172,133702,5977,1192,1481,1074,980,17671,8483,21845,2566,17431,1662,106,186,231,101686,84097,116,297,16,260,8125,132,71,119,31,39,1,19,17,13,118,92,92,107,27,0,92,0,154,1328,97,21,38,21,36,368,277,329,72,225,8,7,6,11,680,1025,8883,21454,3354,26892,90303,11678,919,8735,1861,630,6,75,224,97,6764,3693,780,5617,221,0,4285,0,7172,133702,5977,1192,1481,1074,980,17671,8483,21845,2566,17431,1662,106,186,231,101686,84097,116,297,16,260,8125,132,71,119,31,39,1,19,17,13,118,92,92,107,27,0,92,0,154,1328,97,21,38,21,36,368,277,329,72,225,8,7,6,11,680,1025,cosine
apache-log4j_1.2.14,1650,4451,605,4240,14177,2321,350,1755,92,274,0,12,26,45,1210,570,173,321,192,0,392,0,1449,25294,1212,306,485,225,256,3490,1743,4226,1179,3319,395,64,63,0,25392,10583,30,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,59,1127,65,23,26,10,14,105,108,186,45,155,8,32,8,0,442,1025,1650,4451,605,4240,14177,2321,350,1755,92,274,0,12,26,45,1210,570,173,321,192,0,392,0,1449,25294,1212,306,485,225,256,3490,1743,4226,1179,3319,395,64,63,0,25392,10583,30,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,59,1127,65,23,26,10,14,105,108,186,45,155,8,32,8,0,442,1025,l1
apache-log4j_1.2.4,1400,4081,546,3840,12072,2056,377,1495,83,263,0,12,21,45,1193,589,173,296,193,0,387,0,1356,23044,1153,302,469,223,269,3123,1698,3891,1172,3013,361,60,52,0,23721,10530,28,171,11,211,4944,105,12,48,13,83,0,4,6,11,33,30,20,17,28,0,30,0,64,1142,66,23,26,10,14,114,101,187,42,157,8,33,8,0,447,1025,1400,4081,546,3840,12072,2056,377,1495,83,263,0,12,21,45,1193,589,173,296,193,0,387,0,1356,23044,1153,302,469,223,269,3123,1698,3891,1172,3013,361,60,52,0,23721,10530,28,171,11,211,4944,105,12,48,13,83,0,4,6,11,33,30,20,17,28,0,30,0,64,1142,66,23,26,10,14,114,101,187,42,157,8,33,8,0,447,1025,euclidean
apache-log4j_1.2.6,1410,4093,541,3850,12140,2063,374,1508,79,260,0,12,21,45,1204,592,170,296,192,0,385,0,1392,23126,1151,303,466,224,259,3213,1696,3910,1183,3032,361,58,52,0,23835,10529,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025,1410,4093,541,3850,12140,2063,374,1508,79,260,0,12,21,45,1204,592,170,296,192,0,385,0,1392,23126,1151,303,466,224,259,3213,1696,3910,1183,3032,361,58,52,0,23835,10529,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025,euclidean
apache-log4j_1.2.7,1445,4115,549,3883,12180,2083,378,1528,79,260,0,12,21,45,1205,593,170,296,192,0,386,0,1402,23253,1155,303,468,224,259,3221,1696,3931,1183,3051,362,58,52,0,23913,10533,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025,1445,4115,549,3883,12180,2083,378,1528,79,260,0,12,21,45,1205,593,170,296,192,0,386,0,1402,23253,1155,303,468,224,259,3221,1696,3931,1183,3051,362,58,52,0,23913,10533,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025,l2
apache-maven_3.3.8,6094,11950,1524,12186,89882,6697,310,4480,695,553,0,11,11,7,1776,248,137,1398,55,0,550,0,1611,78321,3504,752,954,397,526,8440,2107,8922,1324,7185,677,47,90,0,45799,28843,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025,6094,11950,1524,12186,89882,6697,310,4480,695,553,0,11,11,7,1776,248,137,1398,55,0,550,0,1611,78321,3504,752,954,397,526,8440,2107,8922,1324,7185,677,47,90,0,45799,28843,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025,manhattan
