name,version,n_clusters,affinity,linkage,n_MoJo
apache_spark,2.3.2,250,euclidean,complete, 560
apache_spark,2.3.2,250,euclidean,complete, 566
apache_spark,2.3.2,250,euclidean,average, 569
apache_spark,2.3.2,250,euclidean,average, 579
apache_spark,2.3.2,250,euclidean,single, 585
apache_spark,2.3.2,250,euclidean,single, 565
apache_spark,2.3.2,250,l1,complete, 591
apache_spark,2.3.2,250,l1,complete, 510
apache_spark,2.3.2,250,l1,average, 588
apache_spark,2.3.2,250,l1,average, 465
apache_spark,2.3.2,250,l1,single, 596
apache_spark,2.3.2,250,l1,single, 441
apache_spark,2.3.2,250,l2,complete, 569
apache_spark,2.3.2,250,l2,complete, 571
apache_spark,2.3.2,250,l2,average, 567
apache_spark,2.3.2,250,l2,average, 578
apache_spark,2.3.2,250,l2,single, 583
apache_spark,2.3.2,250,l2,single, 562
apache_spark,2.3.2,250,manhattan,complete, 583
apache_spark,2.3.2,250,manhattan,complete, 506
apache_spark,2.3.2,250,manhattan,average, 593
apache_spark,2.3.2,250,manhattan,average, 466
apache_spark,2.3.2,250,manhattan,single, 595
apache_spark,2.3.2,250,manhattan,single, 454
apache_spark,2.3.2,250,cosine,complete, 569
apache_spark,2.3.2,250,cosine,complete, 574
apache_spark,2.3.2,250,cosine,average, 577
apache_spark,2.3.2,250,cosine,average, 587
apache_spark,2.3.2,250,cosine,single, 600
apache_spark,2.3.2,250,cosine,single, 542
apache_spark,2.3.2,300,euclidean,complete, 530
apache_spark,2.3.2,300,euclidean,complete, 539
apache_spark,2.3.2,300,euclidean,average, 538
apache_spark,2.3.2,300,euclidean,average, 548
apache_spark,2.3.2,300,euclidean,single, 556
apache_spark,2.3.2,300,euclidean,single, 542
apache_spark,2.3.2,300,l1,complete, 564
apache_spark,2.3.2,300,l1,complete, 568
apache_spark,2.3.2,300,l1,average, 566
apache_spark,2.3.2,300,l1,average, 478
apache_spark,2.3.2,300,l1,single, 577
apache_spark,2.3.2,300,l1,single, 477
apache_spark,2.3.2,300,l2,complete, 529
apache_spark,2.3.2,300,l2,complete, 535
apache_spark,2.3.2,300,l2,average, 535
apache_spark,2.3.2,300,l2,average, 541
apache_spark,2.3.2,300,l2,single, 568
apache_spark,2.3.2,300,l2,single, 553
apache_spark,2.3.2,300,manhattan,complete, 565
apache_spark,2.3.2,300,manhattan,complete, 562
apache_spark,2.3.2,300,manhattan,average, 576
apache_spark,2.3.2,300,manhattan,average, 493
apache_spark,2.3.2,300,manhattan,single, 572
apache_spark,2.3.2,300,manhattan,single, 471
apache_spark,2.3.2,300,cosine,complete, 536
apache_spark,2.3.2,300,cosine,complete, 542
apache_spark,2.3.2,300,cosine,average, 551
apache_spark,2.3.2,300,cosine,average, 558
apache_spark,2.3.2,300,cosine,single, 573
apache_spark,2.3.2,300,cosine,single, 544
apache_spark,2.3.3,50,euclidean,complete, 660
apache_spark,2.3.3,50,euclidean,complete, 292
apache_spark,2.3.3,50,euclidean,average, 658
apache_spark,2.3.3,50,euclidean,average, 283
apache_spark,2.3.3,50,euclidean,single, 665
apache_spark,2.3.3,50,euclidean,single, 335
apache_spark,2.3.3,50,l1,complete, 666
apache_spark,2.3.3,50,l1,complete, 259
apache_spark,2.3.3,50,l1,average, 669
apache_spark,2.3.3,50,l1,average, 150
apache_spark,2.3.3,50,l1,single, 670
apache_spark,2.3.3,50,l1,single, 140
apache_spark,2.3.3,50,l2,complete, 658
apache_spark,2.3.3,50,l2,complete, 296
apache_spark,2.3.3,50,l2,average, 658
apache_spark,2.3.3,50,l2,average, 283
apache_spark,2.3.3,50,l2,single, 666
apache_spark,2.3.3,50,l2,single, 330
apache_spark,2.3.3,50,manhattan,complete, 670
apache_spark,2.3.3,50,manhattan,complete, 262
apache_spark,2.3.3,50,manhattan,average, 669
apache_spark,2.3.3,50,manhattan,average, 150
apache_spark,2.3.3,50,manhattan,single, 672
apache_spark,2.3.3,50,manhattan,single, 140
apache_spark,2.3.3,50,cosine,complete, 668
apache_spark,2.3.3,50,cosine,complete, 402
apache_spark,2.3.3,50,cosine,average, 670
apache_spark,2.3.3,50,cosine,average, 589
apache_spark,2.3.3,50,cosine,single, 676
apache_spark,2.3.3,50,cosine,single, 313
apache_spark,2.3.3,100,euclidean,complete, 643
apache_spark,2.3.3,100,euclidean,complete, 421
apache_spark,2.3.3,100,euclidean,average, 647
apache_spark,2.3.3,100,euclidean,average, 593
apache_spark,2.3.3,100,euclidean,single, 652
apache_spark,2.3.3,100,euclidean,single, 501
apache_spark,2.3.3,100,l1,complete, 646
apache_spark,2.3.3,100,l1,complete, 360
apache_spark,2.3.3,100,l1,average, 657
apache_spark,2.3.3,100,l1,average, 304
apache_spark,2.3.3,100,l1,single, 651
apache_spark,2.3.3,100,l1,single, 243
apache_spark,2.3.3,100,l2,complete, 645
apache_spark,2.3.3,100,l2,complete, 424
apache_spark,2.3.3,100,l2,average, 650
apache_spark,2.3.3,100,l2,average, 597
apache_spark,2.3.3,100,l2,single, 655
apache_spark,2.3.3,100,l2,single, 507
apache_spark,2.3.3,100,manhattan,complete, 650
apache_spark,2.3.3,100,manhattan,complete, 363
apache_spark,2.3.3,100,manhattan,average, 651
apache_spark,2.3.3,100,manhattan,average, 300
apache_spark,2.3.3,100,manhattan,single, 656
apache_spark,2.3.3,100,manhattan,single, 245
apache_spark,2.3.3,100,cosine,complete, 638
apache_spark,2.3.3,100,cosine,complete, 617
apache_spark,2.3.3,100,cosine,average, 654
apache_spark,2.3.3,100,cosine,average, 603
apache_spark,2.3.3,100,cosine,single, 650
apache_spark,2.3.3,100,cosine,single, 378
apache_spark,2.3.3,150,euclidean,complete, 620
apache_spark,2.3.3,150,euclidean,complete, 489
apache_spark,2.3.3,150,euclidean,average, 625
apache_spark,2.3.3,150,euclidean,average, 631
apache_spark,2.3.3,150,euclidean,single, 631
apache_spark,2.3.3,150,euclidean,single, 532
apache_spark,2.3.3,150,l1,complete, 634
apache_spark,2.3.3,150,l1,complete, 475
apache_spark,2.3.3,150,l1,average, 639
apache_spark,2.3.3,150,l1,average, 372
apache_spark,2.3.3,150,l1,single, 642
apache_spark,2.3.3,150,l1,single, 329
apache_spark,2.3.3,150,l2,complete, 623
apache_spark,2.3.3,150,l2,complete, 488
apache_spark,2.3.3,150,l2,average, 626
apache_spark,2.3.3,150,l2,average, 638
apache_spark,2.3.3,150,l2,single, 626
apache_spark,2.3.3,150,l2,single, 529
apache_spark,2.3.3,150,manhattan,complete, 633
apache_spark,2.3.3,150,manhattan,complete, 475
apache_spark,2.3.3,150,manhattan,average, 640
apache_spark,2.3.3,150,manhattan,average, 373
apache_spark,2.3.3,150,manhattan,single, 645
apache_spark,2.3.3,150,manhattan,single, 325
apache_spark,2.3.3,150,cosine,complete, 622
apache_spark,2.3.3,150,cosine,complete, 635
apache_spark,2.3.3,150,cosine,average, 635
apache_spark,2.3.3,150,cosine,average, 621
apache_spark,2.3.3,150,cosine,single, 638
apache_spark,2.3.3,150,cosine,single, 468
apache_spark,2.3.3,200,euclidean,complete, 607
apache_spark,2.3.3,200,euclidean,complete, 564
apache_spark,2.3.3,200,euclidean,average, 607
apache_spark,2.3.3,200,euclidean,average, 613
apache_spark,2.3.3,200,euclidean,single, 606
apache_spark,2.3.3,200,euclidean,single, 555
apache_spark,2.3.3,200,l1,complete, 612
apache_spark,2.3.3,200,l1,complete, 498
apache_spark,2.3.3,200,l1,average, 621
apache_spark,2.3.3,200,l1,average, 438
apache_spark,2.3.3,200,l1,single, 623
apache_spark,2.3.3,200,l1,single, 400
apache_spark,2.3.3,200,l2,complete, 598
apache_spark,2.3.3,200,l2,complete, 558
apache_spark,2.3.3,200,l2,average, 594
apache_spark,2.3.3,200,l2,average, 604
apache_spark,2.3.3,200,l2,single, 617
apache_spark,2.3.3,200,l2,single, 562
apache_spark,2.3.3,200,manhattan,complete, 618
apache_spark,2.3.3,200,manhattan,complete, 505
apache_spark,2.3.3,200,manhattan,average, 618
apache_spark,2.3.3,200,manhattan,average, 430
apache_spark,2.3.3,200,manhattan,single, 622
apache_spark,2.3.3,200,manhattan,single, 405
apache_spark,2.3.3,200,cosine,complete, 606
apache_spark,2.3.3,200,cosine,complete, 611
apache_spark,2.3.3,200,cosine,average, 619
apache_spark,2.3.3,200,cosine,average, 616
apache_spark,2.3.3,200,cosine,single, 609
apache_spark,2.3.3,200,cosine,single, 479
apache_spark,2.3.3,250,euclidean,complete, 571
apache_spark,2.3.3,250,euclidean,complete, 566
apache_spark,2.3.3,250,euclidean,average, 573
apache_spark,2.3.3,250,euclidean,average, 578
apache_spark,2.3.3,250,euclidean,single, 583
apache_spark,2.3.3,250,euclidean,single, 541
apache_spark,2.3.3,250,l1,complete, 586
apache_spark,2.3.3,250,l1,complete, 497
apache_spark,2.3.3,250,l1,average, 588
apache_spark,2.3.3,250,l1,average, 455
apache_spark,2.3.3,250,l1,single, 600
apache_spark,2.3.3,250,l1,single, 446
apache_spark,2.3.3,250,l2,complete, 569
apache_spark,2.3.3,250,l2,complete, 564
apache_spark,2.3.3,250,l2,average, 567
apache_spark,2.3.3,250,l2,average, 576
apache_spark,2.3.3,250,l2,single, 592
apache_spark,2.3.3,250,l2,single, 556
apache_spark,2.3.3,250,manhattan,complete, 581
apache_spark,2.3.3,250,manhattan,complete, 500
apache_spark,2.3.3,250,manhattan,average, 600
apache_spark,2.3.3,250,manhattan,average, 470
apache_spark,2.3.3,250,manhattan,single, 604
apache_spark,2.3.3,250,manhattan,single, 443
apache_spark,2.3.3,250,cosine,complete, 572
apache_spark,2.3.3,250,cosine,complete, 578
apache_spark,2.3.3,250,cosine,average, 599
apache_spark,2.3.3,250,cosine,average, 601
apache_spark,2.3.3,250,cosine,single, 592
apache_spark,2.3.3,250,cosine,single, 542
apache_spark,2.3.3,300,euclidean,complete, 532
apache_spark,2.3.3,300,euclidean,complete, 535
apache_spark,2.3.3,300,euclidean,average, 543
apache_spark,2.3.3,300,euclidean,average, 544
apache_spark,2.3.3,300,euclidean,single, 565
apache_spark,2.3.3,300,euclidean,single, 537
apache_spark,2.3.3,300,l1,complete, 566
apache_spark,2.3.3,300,l1,complete, 568
apache_spark,2.3.3,300,l1,average, 572
apache_spark,2.3.3,300,l1,average, 477
apache_spark,2.3.3,300,l1,single, 576
apache_spark,2.3.3,300,l1,single, 465
apache_spark,2.3.3,300,l2,complete, 537
apache_spark,2.3.3,300,l2,complete, 542
apache_spark,2.3.3,300,l2,average, 539
apache_spark,2.3.3,300,l2,average, 543
apache_spark,2.3.3,300,l2,single, 566
apache_spark,2.3.3,300,l2,single, 538
apache_spark,2.3.3,300,manhattan,complete, 565
apache_spark,2.3.3,300,manhattan,complete, 564
apache_spark,2.3.3,300,manhattan,average, 575
apache_spark,2.3.3,300,manhattan,average, 479
apache_spark,2.3.3,300,manhattan,single, 563
apache_spark,2.3.3,300,manhattan,single, 453
apache_spark,2.3.3,300,cosine,complete, 547
apache_spark,2.3.3,300,cosine,complete, 548
apache_spark,2.3.3,300,cosine,average, 562
apache_spark,2.3.3,300,cosine,average, 563
apache_spark,2.3.3,300,cosine,single, 564
apache_spark,2.3.3,300,cosine,single, 530
apache_spark,2.4.0,50,euclidean,complete, 672
apache_spark,2.4.0,50,euclidean,complete, 304
apache_spark,2.4.0,50,euclidean,average, 676
apache_spark,2.4.0,50,euclidean,average, 319
apache_spark,2.4.0,50,euclidean,single, 682
apache_spark,2.4.0,50,euclidean,single, 457
apache_spark,2.4.0,50,l1,complete, 683
apache_spark,2.4.0,50,l1,complete, 266
apache_spark,2.4.0,50,l1,average, 684
apache_spark,2.4.0,50,l1,average, 163
apache_spark,2.4.0,50,l1,single, 684
apache_spark,2.4.0,50,l1,single, 145
apache_spark,2.4.0,50,l2,complete, 677
apache_spark,2.4.0,50,l2,complete, 304
apache_spark,2.4.0,50,l2,average, 671
apache_spark,2.4.0,50,l2,average, 317
apache_spark,2.4.0,50,l2,single, 677
apache_spark,2.4.0,50,l2,single, 452
apache_spark,2.4.0,50,manhattan,complete, 680
apache_spark,2.4.0,50,manhattan,complete, 266
apache_spark,2.4.0,50,manhattan,average, 679
apache_spark,2.4.0,50,manhattan,average, 164
apache_spark,2.4.0,50,manhattan,single, 680
apache_spark,2.4.0,50,manhattan,single, 142
apache_spark,2.4.0,50,cosine,complete, 671
apache_spark,2.4.0,50,cosine,complete, 391
apache_spark,2.4.0,50,cosine,average, 677
apache_spark,2.4.0,50,cosine,average, 617
apache_spark,2.4.0,50,cosine,single, 681
apache_spark,2.4.0,50,cosine,single, 314
apache_spark,2.4.0,100,euclidean,complete, 664
apache_spark,2.4.0,100,euclidean,complete, 430
apache_spark,2.4.0,100,euclidean,average, 656
apache_spark,2.4.0,100,euclidean,average, 577
apache_spark,2.4.0,100,euclidean,single, 661
apache_spark,2.4.0,100,euclidean,single, 493
apache_spark,2.4.0,100,l1,complete, 661
apache_spark,2.4.0,100,l1,complete, 389
apache_spark,2.4.0,100,l1,average, 669
apache_spark,2.4.0,100,l1,average, 303
apache_spark,2.4.0,100,l1,single, 670
apache_spark,2.4.0,100,l1,single, 241
apache_spark,2.4.0,100,l2,complete, 661
apache_spark,2.4.0,100,l2,complete, 428
apache_spark,2.4.0,100,l2,average, 658
apache_spark,2.4.0,100,l2,average, 583
apache_spark,2.4.0,100,l2,single, 652
apache_spark,2.4.0,100,l2,single, 504
apache_spark,2.4.0,100,manhattan,complete, 666
apache_spark,2.4.0,100,manhattan,complete, 398
apache_spark,2.4.0,100,manhattan,average, 668
apache_spark,2.4.0,100,manhattan,average, 308
apache_spark,2.4.0,100,manhattan,single, 670
apache_spark,2.4.0,100,manhattan,single, 241
apache_spark,2.4.0,100,cosine,complete, 652
apache_spark,2.4.0,100,cosine,complete, 605
apache_spark,2.4.0,100,cosine,average, 662
apache_spark,2.4.0,100,cosine,average, 630
apache_spark,2.4.0,100,cosine,single, 652
apache_spark,2.4.0,100,cosine,single, 372
apache_spark,2.4.0,150,euclidean,complete, 633
apache_spark,2.4.0,150,euclidean,complete, 501
apache_spark,2.4.0,150,euclidean,average, 646
apache_spark,2.4.0,150,euclidean,average, 658
apache_spark,2.4.0,150,euclidean,single, 636
apache_spark,2.4.0,150,euclidean,single, 530
apache_spark,2.4.0,150,l1,complete, 648
apache_spark,2.4.0,150,l1,complete, 513
apache_spark,2.4.0,150,l1,average, 657
apache_spark,2.4.0,150,l1,average, 385
apache_spark,2.4.0,150,l1,single, 660
apache_spark,2.4.0,150,l1,single, 344
apache_spark,2.4.0,150,l2,complete, 635
apache_spark,2.4.0,150,l2,complete, 491
apache_spark,2.4.0,150,l2,average, 640
apache_spark,2.4.0,150,l2,average, 646
apache_spark,2.4.0,150,l2,single, 639
apache_spark,2.4.0,150,l2,single, 530
apache_spark,2.4.0,150,manhattan,complete, 643
apache_spark,2.4.0,150,manhattan,complete, 501
apache_spark,2.4.0,150,manhattan,average, 649
apache_spark,2.4.0,150,manhattan,average, 376
apache_spark,2.4.0,150,manhattan,single, 655
apache_spark,2.4.0,150,manhattan,single, 335
apache_spark,2.4.0,150,cosine,complete, 630
apache_spark,2.4.0,150,cosine,complete, 641
apache_spark,2.4.0,150,cosine,average, 639
apache_spark,2.4.0,150,cosine,average, 644
apache_spark,2.4.0,150,cosine,single, 642
apache_spark,2.4.0,150,cosine,single, 459
apache_spark,2.4.0,200,euclidean,complete, 617
apache_spark,2.4.0,200,euclidean,complete, 565
apache_spark,2.4.0,200,euclidean,average, 613
apache_spark,2.4.0,200,euclidean,average, 617
apache_spark,2.4.0,200,euclidean,single, 619
apache_spark,2.4.0,200,euclidean,single, 574
apache_spark,2.4.0,200,l1,complete, 629
apache_spark,2.4.0,200,l1,complete, 546
apache_spark,2.4.0,200,l1,average, 624
apache_spark,2.4.0,200,l1,average, 426
apache_spark,2.4.0,200,l1,single, 637
apache_spark,2.4.0,200,l1,single, 429
apache_spark,2.4.0,200,l2,complete, 616
apache_spark,2.4.0,200,l2,complete, 564
apache_spark,2.4.0,200,l2,average, 606
apache_spark,2.4.0,200,l2,average, 609
apache_spark,2.4.0,200,l2,single, 617
apache_spark,2.4.0,200,l2,single, 571
apache_spark,2.4.0,200,manhattan,complete, 634
apache_spark,2.4.0,200,manhattan,complete, 558
apache_spark,2.4.0,200,manhattan,average, 629
apache_spark,2.4.0,200,manhattan,average, 421
apache_spark,2.4.0,200,manhattan,single, 635
apache_spark,2.4.0,200,manhattan,single, 419
apache_spark,2.4.0,200,cosine,complete, 605
apache_spark,2.4.0,200,cosine,complete, 614
apache_spark,2.4.0,200,cosine,average, 613
apache_spark,2.4.0,200,cosine,average, 618
apache_spark,2.4.0,200,cosine,single, 616
apache_spark,2.4.0,200,cosine,single, 486
apache_spark,2.4.0,250,euclidean,complete, 586
apache_spark,2.4.0,250,euclidean,complete, 582
apache_spark,2.4.0,250,euclidean,average, 581
apache_spark,2.4.0,250,euclidean,average, 586
apache_spark,2.4.0,250,euclidean,single, 597
apache_spark,2.4.0,250,euclidean,single, 562
apache_spark,2.4.0,250,l1,complete, 608
apache_spark,2.4.0,250,l1,complete, 542
apache_spark,2.4.0,250,l1,average, 601
apache_spark,2.4.0,250,l1,average, 470
apache_spark,2.4.0,250,l1,single, 602
apache_spark,2.4.0,250,l1,single, 447
apache_spark,2.4.0,250,l2,complete, 591
apache_spark,2.4.0,250,l2,complete, 589
apache_spark,2.4.0,250,l2,average, 583
apache_spark,2.4.0,250,l2,average, 585
apache_spark,2.4.0,250,l2,single, 600
apache_spark,2.4.0,250,l2,single, 567
apache_spark,2.4.0,250,manhattan,complete, 602
apache_spark,2.4.0,250,manhattan,complete, 548
apache_spark,2.4.0,250,manhattan,average, 612
apache_spark,2.4.0,250,manhattan,average, 477
apache_spark,2.4.0,250,manhattan,single, 615
apache_spark,2.4.0,250,manhattan,single, 452
apache_spark,2.4.0,250,cosine,complete, 588
apache_spark,2.4.0,250,cosine,complete, 593
apache_spark,2.4.0,250,cosine,average, 583
apache_spark,2.4.0,250,cosine,average, 591
apache_spark,2.4.0,250,cosine,single, 596
apache_spark,2.4.0,250,cosine,single, 545
apache_spark,2.4.0,300,euclidean,complete, 548
apache_spark,2.4.0,300,euclidean,complete, 554
apache_spark,2.4.0,300,euclidean,average, 563
apache_spark,2.4.0,300,euclidean,average, 564
apache_spark,2.4.0,300,euclidean,single, 568
apache_spark,2.4.0,300,euclidean,single, 542
apache_spark,2.4.0,300,l1,complete, 592
apache_spark,2.4.0,300,l1,complete, 585
apache_spark,2.4.0,300,l1,average, 584
apache_spark,2.4.0,300,l1,average, 491
apache_spark,2.4.0,300,l1,single, 584
apache_spark,2.4.0,300,l1,single, 482
apache_spark,2.4.0,300,l2,complete, 545
apache_spark,2.4.0,300,l2,complete, 549
apache_spark,2.4.0,300,l2,average, 551
apache_spark,2.4.0,300,l2,average, 554
apache_spark,2.4.0,300,l2,single, 576
apache_spark,2.4.0,300,l2,single, 554
apache_spark,2.4.0,300,manhattan,complete, 584
apache_spark,2.4.0,300,manhattan,complete, 578
apache_spark,2.4.0,300,manhattan,average, 583
apache_spark,2.4.0,300,manhattan,average, 497
apache_spark,2.4.0,300,manhattan,single, 590
apache_spark,2.4.0,300,manhattan,single, 483
apache_spark,2.4.0,300,cosine,complete, 544
apache_spark,2.4.0,300,cosine,complete, 548
apache_spark,2.4.0,300,cosine,average, 565
apache_spark,2.4.0,300,cosine,average, 568
apache_spark,2.4.0,300,cosine,single, 589
apache_spark,2.4.0,300,cosine,single, 555
apache_spark,2.4.1,50,euclidean,complete, 683
apache_spark,2.4.1,50,euclidean,complete, 301
apache_spark,2.4.1,50,euclidean,average, 688
apache_spark,2.4.1,50,euclidean,average, 313
apache_spark,2.4.1,50,euclidean,single, 676
apache_spark,2.4.1,50,euclidean,single, 466
apache_spark,2.4.1,50,l1,complete, 683
apache_spark,2.4.1,50,l1,complete, 225
apache_spark,2.4.1,50,l1,average, 688
apache_spark,2.4.1,50,l1,average, 161
apache_spark,2.4.1,50,l1,single, 690
apache_spark,2.4.1,50,l1,single, 149
apache_spark,2.4.1,50,l2,complete, 683
apache_spark,2.4.1,50,l2,complete, 303
apache_spark,2.4.1,50,l2,average, 683
apache_spark,2.4.1,50,l2,average, 315
apache_spark,2.4.1,50,l2,single, 676
apache_spark,2.4.1,50,l2,single, 459
apache_spark,2.4.1,50,manhattan,complete, 691
apache_spark,2.4.1,50,manhattan,complete, 227
apache_spark,2.4.1,50,manhattan,average, 684
apache_spark,2.4.1,50,manhattan,average, 163
apache_spark,2.4.1,50,manhattan,single, 687
apache_spark,2.4.1,50,manhattan,single, 146
apache_spark,2.4.1,50,cosine,complete, 662
apache_spark,2.4.1,50,cosine,complete, 367
apache_spark,2.4.1,50,cosine,average, 678
apache_spark,2.4.1,50,cosine,average, 621
apache_spark,2.4.1,50,cosine,single, 674
apache_spark,2.4.1,50,cosine,single, 313
apache_spark,2.4.1,100,euclidean,complete, 663
apache_spark,2.4.1,100,euclidean,complete, 427
apache_spark,2.4.1,100,euclidean,average, 663
apache_spark,2.4.1,100,euclidean,average, 603
apache_spark,2.4.1,100,euclidean,single, 665
apache_spark,2.4.1,100,euclidean,single, 523
apache_spark,2.4.1,100,l1,complete, 674
apache_spark,2.4.1,100,l1,complete, 393
apache_spark,2.4.1,100,l1,average, 671
apache_spark,2.4.1,100,l1,average, 321
apache_spark,2.4.1,100,l1,single, 670
apache_spark,2.4.1,100,l1,single, 252
apache_spark,2.4.1,100,l2,complete, 664
apache_spark,2.4.1,100,l2,complete, 418
apache_spark,2.4.1,100,l2,average, 668
apache_spark,2.4.1,100,l2,average, 608
apache_spark,2.4.1,100,l2,single, 666
apache_spark,2.4.1,100,l2,single, 520
apache_spark,2.4.1,100,manhattan,complete, 676
apache_spark,2.4.1,100,manhattan,complete, 409
apache_spark,2.4.1,100,manhattan,average, 672
apache_spark,2.4.1,100,manhattan,average, 310
apache_spark,2.4.1,100,manhattan,single, 681
apache_spark,2.4.1,100,manhattan,single, 257
apache_spark,2.4.1,100,cosine,complete, 648
apache_spark,2.4.1,100,cosine,complete, 636
apache_spark,2.4.1,100,cosine,average, 652
apache_spark,2.4.1,100,cosine,average, 625
apache_spark,2.4.1,100,cosine,single, 651
apache_spark,2.4.1,100,cosine,single, 380
apache_spark,2.4.1,150,euclidean,complete, 639
apache_spark,2.4.1,150,euclidean,complete, 496
apache_spark,2.4.1,150,euclidean,average, 641
apache_spark,2.4.1,150,euclidean,average, 646
apache_spark,2.4.1,150,euclidean,single, 653
apache_spark,2.4.1,150,euclidean,single, 551
apache_spark,2.4.1,150,l1,complete, 658
apache_spark,2.4.1,150,l1,complete, 454
apache_spark,2.4.1,150,l1,average, 657
apache_spark,2.4.1,150,l1,average, 380
apache_spark,2.4.1,150,l1,single, 658
apache_spark,2.4.1,150,l1,single, 340
apache_spark,2.4.1,150,l2,complete, 638
apache_spark,2.4.1,150,l2,complete, 491
apache_spark,2.4.1,150,l2,average, 644
apache_spark,2.4.1,150,l2,average, 649
apache_spark,2.4.1,150,l2,single, 646
apache_spark,2.4.1,150,l2,single, 548
apache_spark,2.4.1,150,manhattan,complete, 659
apache_spark,2.4.1,150,manhattan,complete, 464
apache_spark,2.4.1,150,manhattan,average, 654
apache_spark,2.4.1,150,manhattan,average, 369
apache_spark,2.4.1,150,manhattan,single, 656
apache_spark,2.4.1,150,manhattan,single, 334
apache_spark,2.4.1,150,cosine,complete, 636
apache_spark,2.4.1,150,cosine,complete, 647
apache_spark,2.4.1,150,cosine,average, 646
apache_spark,2.4.1,150,cosine,average, 648
apache_spark,2.4.1,150,cosine,single, 638
apache_spark,2.4.1,150,cosine,single, 471
apache_spark,2.4.1,200,euclidean,complete, 613
apache_spark,2.4.1,200,euclidean,complete, 558
apache_spark,2.4.1,200,euclidean,average, 619
apache_spark,2.4.1,200,euclidean,average, 624
apache_spark,2.4.1,200,euclidean,single, 632
apache_spark,2.4.1,200,euclidean,single, 600
apache_spark,2.4.1,200,l1,complete, 642
apache_spark,2.4.1,200,l1,complete, 499
apache_spark,2.4.1,200,l1,average, 633
apache_spark,2.4.1,200,l1,average, 421
apache_spark,2.4.1,200,l1,single, 645
apache_spark,2.4.1,200,l1,single, 422
apache_spark,2.4.1,200,l2,complete, 612
apache_spark,2.4.1,200,l2,complete, 552
apache_spark,2.4.1,200,l2,average, 624
apache_spark,2.4.1,200,l2,average, 630
apache_spark,2.4.1,200,l2,single, 623
apache_spark,2.4.1,200,l2,single, 591
apache_spark,2.4.1,200,manhattan,complete, 636
apache_spark,2.4.1,200,manhattan,complete, 498
apache_spark,2.4.1,200,manhattan,average, 639
apache_spark,2.4.1,200,manhattan,average, 416
apache_spark,2.4.1,200,manhattan,single, 641
apache_spark,2.4.1,200,manhattan,single, 414
apache_spark,2.4.1,200,cosine,complete, 612
apache_spark,2.4.1,200,cosine,complete, 620
apache_spark,2.4.1,200,cosine,average, 629
apache_spark,2.4.1,200,cosine,average, 635
apache_spark,2.4.1,200,cosine,single, 617
apache_spark,2.4.1,200,cosine,single, 489
apache_spark,2.4.1,250,euclidean,complete, 581
apache_spark,2.4.1,250,euclidean,complete, 569
apache_spark,2.4.1,250,euclidean,average, 594
apache_spark,2.4.1,250,euclidean,average, 595
apache_spark,2.4.1,250,euclidean,single, 606
apache_spark,2.4.1,250,euclidean,single, 584
apache_spark,2.4.1,250,l1,complete, 604
apache_spark,2.4.1,250,l1,complete, 520
apache_spark,2.4.1,250,l1,average, 605
apache_spark,2.4.1,250,l1,average, 456
apache_spark,2.4.1,250,l1,single, 612
apache_spark,2.4.1,250,l1,single, 430
apache_spark,2.4.1,250,l2,complete, 578
apache_spark,2.4.1,250,l2,complete, 566
apache_spark,2.4.1,250,l2,average, 594
apache_spark,2.4.1,250,l2,average, 595
apache_spark,2.4.1,250,l2,single, 611
apache_spark,2.4.1,250,l2,single, 588
apache_spark,2.4.1,250,manhattan,complete, 611
apache_spark,2.4.1,250,manhattan,complete, 518
apache_spark,2.4.1,250,manhattan,average, 613
apache_spark,2.4.1,250,manhattan,average, 468
apache_spark,2.4.1,250,manhattan,single, 615
apache_spark,2.4.1,250,manhattan,single, 440
apache_spark,2.4.1,250,cosine,complete, 581
apache_spark,2.4.1,250,cosine,complete, 590
apache_spark,2.4.1,250,cosine,average, 606
apache_spark,2.4.1,250,cosine,average, 607
apache_spark,2.4.1,250,cosine,single, 598
apache_spark,2.4.1,250,cosine,single, 576
apache_spark,2.4.1,300,euclidean,complete, 551
apache_spark,2.4.1,300,euclidean,complete, 554
apache_spark,2.4.1,300,euclidean,average, 562
apache_spark,2.4.1,300,euclidean,average, 563
apache_spark,2.4.1,300,euclidean,single, 587
apache_spark,2.4.1,300,euclidean,single, 571
apache_spark,2.4.1,300,l1,complete, 575
apache_spark,2.4.1,300,l1,complete, 553
apache_spark,2.4.1,300,l1,average, 581
apache_spark,2.4.1,300,l1,average, 466
apache_spark,2.4.1,300,l1,single, 576
apache_spark,2.4.1,300,l1,single, 461
apache_spark,2.4.1,300,l2,complete, 541
apache_spark,2.4.1,300,l2,complete, 546
apache_spark,2.4.1,300,l2,average, 565
apache_spark,2.4.1,300,l2,average, 565
apache_spark,2.4.1,300,l2,single, 587
apache_spark,2.4.1,300,l2,single, 575
apache_spark,2.4.1,300,manhattan,complete, 576
apache_spark,2.4.1,300,manhattan,complete, 557
apache_spark,2.4.1,300,manhattan,average, 581
apache_spark,2.4.1,300,manhattan,average, 479
apache_spark,2.4.1,300,manhattan,single, 573
apache_spark,2.4.1,300,manhattan,single, 459
apache_spark,2.4.1,300,cosine,complete, 558
apache_spark,2.4.1,300,cosine,complete, 560
apache_spark,2.4.1,300,cosine,average, 579
apache_spark,2.4.1,300,cosine,average, 583
